am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
Fis-139574,NA,Nannobrachium cuprarium,15600738,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-149466,NA,Nannobrachium isaacsi,15601157,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-139575,NA,Nannobrachium lineatum,190311,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-149465,NA,Nannobrachium wisneri,60481692,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33187,NA,Nansenia atlantica,15601937,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26351,NA,Narcetes stomias,18140291,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-149485,LC,Narcine lasti,161700,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-161458,LC,Narcine nelsoni,195460,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-54855,LC,Narcine tasmaniensis,161628,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-35520,NT,Narcine vermiculatus,161423,Unknown,NT,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-54860,LC,Narcine westraliensis,161346,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-47411,VU,Narke japonica,161665,Unknown,VU,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-23192,NA,Naucrates ductor,190452,Stable,LC,NA,NA,NA,am,0,0,GNR,SNR,NA,NA,0
Fis-30341,NA,Nealotus tripes,16509242,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-25888,VU,Nebrius ferrugineus,41835,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-160987,LC,Nectamia fusca,158626,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23193,VU,Negaprion acutidens,41836,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-23194,NT,Negaprion brevirostris,39380,Unknown,NT,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-30346,LC,Nematalosa galatheae,169587,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23662,LC,Nematalosa nasus,154774,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31903,LC,Nemateleotris magnifica,155229,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27302,NA,Nemichthys curvirostris,199323,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25190,LC,Nemipterus nemurus,155244,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22913,VU,Nemipterus virgatus,154900,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-116262,NA,Neobythites gilli,190387,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-132606,NA,Neobythites marginatus,190307,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-132598,NA,Neobythites monocellatus,20665034,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-163019,NA,Neobythites multiocellatus,47145520,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-132108,LC,Neobythites stelliferoides,183430,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31021,NA,Neoceratias spinifer,60481914,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30350,NA,Neoclinus blanchardi,185133,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30352,LC,Neoclinus uninotatus,155174,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-30353,NA,Neoconger mucronatus,190342,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28308,LC,Neogobius melanostomus,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-117350,NA,Neomerinthe beanorum,16778750,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30354,LC,Neomerinthe hemingwayi,154693,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34064,LC,Neomerinthe rotunda,154885,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27692,NA,Neonesthes capensis,18257331,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-49750,NA,Neonesthes microcephalus,21133058,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24681,NA,Neoniphon marianus,16443048,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23665,LC,Neoopisthopterus tropicus,183217,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28517,LC,Neopomacentrus bankieri,155255,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-131718,DD,Neoraja caerulea,161666,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32350,NA,Neoscopelus macrolepidotus,15601909,Unknown,LC,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-161495,LC,Neotrygon leylandi,60156,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-161491,LC,Neotrygon picta,195464,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26617,NA,Nerophis lumbriciformis,18258202,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23666,NA,Nerophis ophidion,198764,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24814,NA,Nes longus,185885,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32421,NA,Nesiarchus nasutus,18158583,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-127143,LC,Nesogobius hinsbyi,155272,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27299,NA,Nessorhamphus ingolfianus,199401,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30357,NA,Nettastoma melanurum,190431,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-143719,NA,Nettenchelys pygmaea,199059,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25413,NA,Nezumia aequalis,198597,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32877,NA,Nezumia duodecim,15522201,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-32879,NA,Nezumia micronychodon,15522204,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24816,NA,Nezumia sclerorhynchus,198598,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-52069,LC,Nicholsina usta collettei,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-54288,LC,Nicholsina usta usta,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24151,NA,Nomeus gronovii,16545183,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29090,NA,Norfolkia brachylepis,178992,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-62640,NA,Norfolkia squamiceps,179065,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-114650,NA,Norfolkia thomasi,179043,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-14348,NA,Normichthys operosus,18155949,Decreasing,LC,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-30362,NA,Notacanthus chemnitzii,195852,Unknown,LC,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-939,NA,Notarius grandicassis,197018,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-143064,LC,Notarius troschelii,154942,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25178,NA,Notolychnus valdiviae,190261,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-34097,LC,Notopogon macrosolen,154924,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-161239,LC,Notoraja azurea,195465,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-49104,NA,Notoscopelus bolini,198621,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26533,NA,Notoscopelus caudispinosus,15601865,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23196,LC,Notoscopelus elongatus,194844,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24154,NA,Notoscopelus resplendens,15601872,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-164874,LC,Novaculoides macrolepidotus,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-168177,LC,Novaculops halsteadi,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23198,VU,Odontaspis ferox,41876,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-28690,LC,Odontesthes incisa,155119,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26885,LC,Odontesthes regia,167710,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-30429,NA,Odontognathus mucronatus,16465969,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33803,NA,Odontomacrurus murrayi,60482037,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23669,NA,Odontoscion dentex,46106057,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35696,LC,Odontoscion xanthops,183812,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31322,NA,Odontostomias micropogon,21133067,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-49909,NA,Odontostomops normalops,13462731,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30431,NA,Ogcocephalus corniger,190200,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-61280,NA,Ogcocephalus cubifrons,20664248,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-32715,LC,Ogcocephalus darwini,183821,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34966,NA,Ogcocephalus declivirostris,196681,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24823,NA,Ogcocephalus nasutus,20664320,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-64694,NA,Ogcocephalus notatus,20664578,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34965,NA,Ogcocephalus pantostictus,190136,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30430,NA,Ogcocephalus parvus,20664652,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-64696,LC,Ogcocephalus pumilus,155325,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34964,NA,Ogcocephalus rostellum,20664658,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30432,NA,Ogilbia cayorum,190344,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-158895,LC,Ogilbia davidsmithi,183815,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-158908,LC,Ogilbia sedorae,183291,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-158919,NA,Ogilbia suarezae,190355,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113153,LC,Ogilbia ventralis,183251,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-161228,LC,Okamejei leptoura,195470,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-59241,LC,Oligolepis keiensis,15239,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23671,LC,Oligoplites altus,183972,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23200,NA,Oligoplites palometa,16506766,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-30433,LC,Oligoplites refulgens,183429,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23672,NA,Oligoplites saliens,190451,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23673,LC,Oligoplites saurus,183364,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-64476,NA,Omosudis lowii,13485312,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-156254,NA,Oncorhynchus clarkii,NA,NA,NA,NA,NA,NA,am,0.2,NA,G4,S4,0.2,0.2,NA
Fis-22915,NA,Oncorhynchus gorbuscha,NA,NA,NA,NA,NA,NA,am,0,NA,G5,S5,0,0,NA
Fis-22916,NA,Oncorhynchus keta,NA,NA,NA,NA,NA,NA,am,0,NA,G5,S5,0,0,NA
Fis-22917,NA,Oncorhynchus kisutch,NA,NA,NA,NA,NA,NA,am,0.2,NA,G4,S4,0.2,0.2,NA
Fis-22918,EN,Oncorhynchus masou masou,NA,NA,EN,NA,NA,NA,am,0.6,NA,NA,NA,NA,NA,0.6
Fis-22919,NA,Oncorhynchus mykiss,NA,NA,NA,NA,NA,NA,am,0,NA,G5,S5,0,0,NA
Fis-22920,LC,Oncorhynchus nerka,135301,Stable,LC,NA,NA,NA,am,0.2,0,G5,S4,0,0.2,0
Fis-22921,NA,Oncorhynchus tshawytscha,NA,NA,NA,NA,NA,NA,am,0.2,NA,G5,S4,0,0.2,NA
Fis-28541,LC,Oneirodes acanthias,154663,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-50483,NA,Oneirodes carlsbergi,18128090,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-50491,NA,Oneirodes eschrichtii,18128749,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-50544,NA,Oneirodes macrosteus,60482102,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-130876,LC,Ophichthus altipennis,155329,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-117773,NA,Ophichthus cylindroideus,199217,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29010,LC,Ophichthus frontalis,183502,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-49780,NA,Ophichthus gomesii,191110,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-131312,LC,Ophichthus longipenis,183385,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23676,NA,Ophichthus ophis,190160,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24226,NA,Ophichthus puncticeps,199232,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-124208,LC,Ophichthus remiger,183666,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23677,LC,Ophichthus rufus,194815,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24227,LC,Ophichthus triserialis,183692,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24228,LC,Ophichthus zophochir,183678,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-145004,NA,Ophiclinus antarcticus,179114,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-127227,NA,Ophiclinus gracilis,179036,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-127221,NA,Ophiclinus ningulus,178929,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-156259,NA,Ophidion antipholus,16505486,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-156260,NA,Ophidion dromio,16505522,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29020,LC,Ophidion galeoides,183571,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24829,NA,Ophidion grayi,190249,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-149558,NA,Ophidion holbrookii,16505619,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-123600,LC,Ophidion imitator,183402,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-138075,NA,Ophidion josephi,16505650,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24831,NA,Ophidion marginatum,190213,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24832,LC,Ophidion scrippsae,183355,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30437,NA,Ophidion selenops,16505842,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27612,LC,Ophiocara porocephala,188101,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-22283,NA,Ophioscion punctatissimus,47148202,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29032,LC,Ophioscion scierus,183390,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23679,NA,Ophisurus serpens,194986,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30438,VU,Opisthonema berlangai,183720,Unknown,VU,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-23680,LC,Opisthonema bulleri,183910,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-30439,LC,Opisthonema medirastre,183235,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33193,NA,Opisthoproctus grimaldii,18140829,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32336,NA,Opisthoproctus soleatus,18155920,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23683,LC,Opisthopterus dovii,183922,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24835,NA,Opistognathus aurifrons,190079,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-30442,NA,Opistognathus macrognathus,190253,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24838,NA,Opistognathus whitehursti,16546144,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24839,NA,Opsanus beta,190257,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24840,NA,Opsanus pardus,196672,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24841,NA,Opsanus tau,16441738,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-159132,DD,Orectolobus hutchinsi,42717,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23201,NT,Orectolobus maculatus,41837,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23202,NT,Orectolobus ornatus,161709,Decreasing,LC,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-23202,NT,Orectolobus ornatus,41838,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29459,LC,Orectolobus wardi,41839,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-28959,LC,Orthopristis chalceus,183714,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22701,NA,Orthopristis chrysoptera,192937,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35618,LC,Orthopristis reddingi,155016,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23704,NA,Orthopristis ruber,190247,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-52203,LC,Osmerus dentex,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22922,LC,Osmerus mordax,202413,Unknown,LC,NA,NA,NA,am,0,NA,G5,SU,0,NA,0
Fis-24842,NA,Ostichthys trachypoma,16443217,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-167071,LC,Ostorhinchus compressus,154872,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-4408,LC,Ostorhinchus fleurieu,154912,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-167291,LC,Ostorhinchus margaritophorus,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-167297,LC,Ostorhinchus neotes,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-170331,LC,Ostorhinchus notatus,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-156713,LC,Ostorhinchus rubrimacula,155151,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-167308,LC,Ostorhinchus sealei,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-167313,LC,Ostorhinchus wassinki,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30453,NA,Otophidium dormitator,16505933,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-139534,NA,Otophidium omostigma,16505959,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23205,VU,Oxynotus centrina,63141,Unknown,VU,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-165275,NA,Oxyporhamphus similis,15521934,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-126117,NA,Oxyurichthys stigmalophius,186041,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-57570,NA,Pachycara bulbiceps,18180983,Unknown,LC,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-52114,NA,Pachycara crassiceps,18180998,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28201,NA,Pachystomias microdon,18257417,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30454,NA,Palatogobius paradoxus,186042,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31394,CR,Pandaka pygmaea,15939,NA,CR,NA,NA,NA,am,0.8,NA,NA,NA,NA,NA,0.8
Fis-33151,NA,Panturichthys mauritanicus,195658,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-50194,NA,Parabrotula plagiophthalma,60482248,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-126978,LC,Paracentropogon vespa,155219,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26967,DD,Paraclinus altivelis,183701,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24849,NA,Paraclinus fasciatus,46104430,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24850,NA,Paraclinus grandicomis,47144544,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24852,NA,Paraclinus marmoratus,46104765,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26969,LC,Paraclinus mexicanus,183788,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24853,NA,Paraclinus nigripinnis,46104789,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113545,LC,Paraclinus sini,183701,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35589,LC,Paraconger californiensis,183297,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24259,NA,Paraconger caudilimbatus,199205,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31227,NA,Paraconger notialis,199180,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24854,NA,Parahollardia lineata,190281,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28658,EN,Paralabrax albomaculatus,183769,Decreasing,EN,NA,NA,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
Fis-6933,NT,Paralabrax dewegeri,39304,NA,NT,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-6933,NT,Paralabrax dewegeri,190365,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24856,LC,Paralabrax maculatofasciatus,183576,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24857,LC,Paralabrax nebulifer,183861,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27608,NA,Paralepis elongata,20885933,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-16019,LC,Paralepis speciosa,194818,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32574,LC,Paralichthodes algoensis,155183,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-27844,LC,Paralichthys adspersus,183528,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29470,NA,Paralichthys albigutta,190358,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24858,LC,Paralichthys californicus,183801,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23710,LC,Paralichthys dentatus,154983,Decreasing,LC,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-29471,LC,Paralichthys lethostigma,202632,Stable,NT,NA,NA,NA,am,0.2,0,NA,NA,NA,NA,0.2
Fis-30855,NA,Paralichthys squamilentus,190081,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23712,NA,Paralonchurus brasiliensis,46106266,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35721,LC,Paralonchurus goodei,183639,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23210,LC,Paralonchurus peruanus,183581,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
