am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,spp_group,spatial_source,cat_code,cat_score,pop_trend,trend_score
Fis-124275,NA,NA,NA,Paraliparis ulochir,NA,am,NE,NA,NA,NA
Fis-124276,NA,NA,NA,Rhinoliparis barbulifer,NA,am,NE,NA,NA,NA
Fis-124280,NA,NA,NA,Careproctus ectenes,NA,am,NE,NA,NA,NA
Fis-124376,NA,NA,NA,Lasiognathus beebei,NA,am,NE,NA,NA,NA
Fis-124381,NA,NA,NA,Careproctus phasma,NA,am,NE,NA,NA,NA
Fis-149783,NA,NA,NA,Malacocottus aleuticus,NA,am,NE,NA,NA,NA
Fis-125600,NA,NA,NA,Elassodiscus tremebundus,NA,am,NE,NA,NA,NA
Fis-125615,NA,NA,NA,Liparis bristolensis,NA,am,NE,NA,NA,NA
Fis-125622,NA,NA,NA,Careproctus longifilis,NA,am,NE,NA,NA,NA
Fis-125639,NA,NA,NA,Elassodiscus caudatus,NA,am,NE,NA,NA,NA
Fis-125642,NA,NA,NA,Paraliparis dactylosus,NA,am,NE,NA,NA,NA
Fis-125662,NA,NA,NA,Careproctus filamentosus,NA,am,NE,NA,NA,NA
Fis-125665,NA,NA,NA,Paraliparis pectoralis,NA,am,NE,NA,NA,NA
Fis-127016,NA,NA,NA,Trachonurus sentipellis,NA,am,NE,NA,NA,NA
Fis-131936,NA,NA,NA,Bassozetus zenkevitchi,NA,am,NE,NA,NA,NA
Fis-132010,NA,NA,NA,Bathyonus caudalis,NA,am,NE,NA,NA,NA
Fis-132018,NA,NA,NA,Eretmichthys pinnatus,NA,am,NE,NA,NA,NA
Fis-132037,NA,NA,NA,Melamphaes janae,NA,am,NE,NA,NA,NA
Fis-132060,NA,NA,NA,Cryptacanthodes giganteus,NA,am,NE,NA,NA,NA
Fis-132442,NA,NA,NA,Halosaurus radiatus,NA,am,NE,NA,NA,NA
Fis-132487,NA,NA,NA,Lampanyctus omostigma,NA,am,NE,NA,NA,NA
Fis-132763,NA,NA,NA,Laemonema gracillipes,NA,am,NE,NA,NA,NA
Fis-132808,NA,NA,NA,Holtbyrnia latifrons,NA,am,NE,NA,NA,NA
Fis-134163,NA,NA,NA,Melamphaes indicus,NA,am,NE,NA,NA,NA
Fis-134188,NA,NA,NA,Cyttomimus stelgis,NA,am,NE,NA,NA,NA
Fis-134463,NA,NA,NA,Cataetyx simus,NA,am,NE,NA,NA,NA
Fis-134593,NA,NA,NA,Halieutopsis bathyoreos,NA,am,NE,NA,NA,NA
Fis-138079,NA,NA,NA,Dicrolene filamentosa,NA,am,NE,NA,NA,NA
Fis-138158,NA,NA,NA,Saccogaster tuberculata,NA,am,NE,NA,NA,NA
Fis-139428,NA,NA,NA,Saccopharynx lavenbergi,NA,am,NE,NA,NA,NA
Fis-139548,NA,NA,NA,Evermannella ahlstromi,NA,am,NE,NA,NA,NA
Fis-141387,NA,NA,NA,Hymenocephalus aterrimus,NA,am,NE,NA,NA,NA
Fis-142473,NA,NA,NA,Bolinia euryptera,NA,am,NE,NA,NA,NA
Fis-143534,NA,NA,NA,Dibranchus hystrix,NA,am,NE,NA,NA,NA
Fis-143552,NA,NA,NA,Dibranchus spinosus,NA,am,NE,NA,NA,NA
Fis-143556,NA,NA,NA,Dibranchus erinaceus,NA,am,NE,NA,NA,NA
Fis-143560,NA,NA,NA,Dibranchus nudivomer,NA,am,NE,NA,NA,NA
Fis-143735,NA,NA,NA,Facciolella equatorialis,NA,am,NE,NA,NA,NA
Fis-143868,NA,NA,NA,Himantolophus sagamius,NA,am,NE,NA,NA,NA
Fis-144053,NA,NA,NA,Lepidopsetta polyxystra,NA,am,NE,NA,NA,NA
Fis-144121,NA,NA,NA,Mirorictus taningi,NA,am,NE,NA,NA,NA
Fis-144240,NA,NA,NA,Lycenchelys pearcyi,NA,am,NE,NA,NA,NA
Fis-144330,NA,NA,NA,Aphanopus arigato,NA,am,NE,NA,NA,NA
Fis-147633,NA,NA,NA,Scopelosaurus adleri,NA,am,NE,NA,NA,NA
Fis-148363,NA,NA,NA,Anotopterus nikparini,NA,am,NE,NA,NA,NA
Fis-148816,NA,NA,NA,Eumicrotremus asperrimus,NA,am,NE,NA,NA,NA
Fis-149263,NA,NA,NA,Gephyroberyx japonicus,NA,am,NE,NA,NA,NA
Fis-149460,NA,NA,NA,Nannobrachium crypticum,NA,am,NE,NA,NA,NA
Fis-149572,NA,NA,NA,Dolichopteryx parini,NA,am,NE,NA,NA,NA
Fis-156400,NA,NA,NA,Bothrocara nyx,NA,am,NE,NA,NA,NA
Fis-158070,NA,NA,NA,Allocareproctus unangas,NA,am,NE,NA,NA,NA
Fis-160414,NA,NA,NA,Sebastes variabilis,NA,am,NE,NA,NA,NA
Fis-162475,NA,NA,NA,Lycodes beringi,NA,am,NE,NA,NA,NA
Fis-163753,NA,NA,NA,Poromitra curilensis,NA,am,NE,NA,NA,NA
Fis-163919,NA,NA,NA,Malthopsis gigas,NA,am,NE,NA,NA,NA
Fis-164265,NA,NA,NA,Ophichthus tomioi,NA,am,NE,NA,NA,NA
Fis-169054,NA,NA,NA,Sebastes melanostictus,NA,am,NE,NA,NA,NA
Fis-30057,NA,NA,NA,Gobiesox eugrammus,NA,am,NE,NA,NA,NA
Fis-29726,NA,NA,NA,Bathymaster caeruleofasciatus,NA,am,NE,NA,NA,NA
Fis-154605,NA,NA,NA,Lumpenopsis hypochroma,NA,am,NE,NA,NA,NA
Fis-30847,NA,NA,NA,Nautichthys robustus,NA,am,NE,NA,NA,NA
Fis-32329,NA,NA,NA,Argyripnus ephippiatus,NA,am,NE,NA,NA,NA
Fis-33134,NA,NA,NA,Halosaurus attenuatus,NA,am,NE,NA,NA,NA
Fis-158249,NA,NA,NA,Chaunacops coloratus,NA,am,NE,NA,NA,NA
Fis-34791,NA,NA,NA,Bathophilus irregularis,NA,am,NE,NA,NA,NA
Fis-35980,NA,NA,NA,Cetichthys parini,NA,am,NE,NA,NA,NA
Fis-49907,NA,NA,NA,Derepodichthys alepidotus,NA,am,NE,NA,NA,NA
Fis-50608,NA,NA,NA,Rhynchactis leptonema,NA,am,NE,NA,NA,NA
Fis-50627,NA,NA,NA,Linophryne arcturi,NA,am,NE,NA,NA,NA
Fis-52571,NA,NA,NA,Holcomycteronus digittatus,NA,am,NE,NA,NA,NA
Fis-53189,NA,NA,NA,Physiculus rhodopinnis,NA,am,NE,NA,NA,NA
Fis-53296,NA,NA,NA,Nezumia burragei,NA,am,NE,NA,NA,NA
Fis-53631,NA,NA,NA,Lophotus capellei,NA,am,NE,NA,NA,NA
Fis-54429,NA,NA,NA,Lycenchelys rassi,NA,am,NE,NA,NA,NA
Fis-168350,NA,NA,NA,Scalicus hians,NA,am,NE,NA,NA,NA
Fis-154822,NA,NA,NA,Careproctus ovigerus,NA,am,NE,NA,NA,NA
Fis-57501,NA,NA,NA,Paraliparis latifrons,NA,am,NE,NA,NA,NA
Fis-57510,NA,NA,NA,Acantholiparis opercularis,NA,am,NE,NA,NA,NA
Fis-61169,NA,NA,NA,Paraliparis meridionalis,NA,am,NE,NA,NA,NA
Fis-62571,NA,NA,NA,Brephostoma carpenteri,NA,am,NE,NA,NA,NA
Fis-63956,NA,NA,NA,Centrodraco rubellus,NA,am,NE,NA,NA,NA
Fis-116910,NA,NA,NA,Lycenchelys porifer,NA,am,NE,NA,NA,NA
Fis-117113,NA,NA,NA,Pachycara gymninium,NA,am,NE,NA,NA,NA
Fis-117130,NA,NA,NA,Pachycara suspectum,NA,am,NE,NA,NA,NA
Fis-123121,NA,NA,NA,Chlorophthalmus mento,NA,am,NE,NA,NA,NA
Fis-125628,NA,NA,NA,Careproctus microstomus,NA,am,NE,NA,NA,NA
Fis-125693,NA,NA,NA,Acantholiparis caecus,NA,am,NE,NA,NA,NA
Fis-125726,NA,NA,NA,Paraliparis mento,NA,am,NE,NA,NA,NA
Fis-126951,NA,NA,NA,Pseudocetonurus septifer,NA,am,NE,NA,NA,NA
Fis-127585,NA,NA,NA,Grammatonotus macrophthalmus,NA,am,NE,NA,NA,NA
Fis-128093,NA,NA,NA,Gigantactis microdontis,NA,am,NE,NA,NA,NA
Fis-128094,NA,NA,NA,Gigantactis savagei,NA,am,NE,NA,NA,NA
Fis-131323,NA,NA,NA,Ophichthus tetratrema,NA,am,NE,NA,NA,NA
Fis-132064,NA,NA,NA,Leptobrotula breviventralis,NA,am,NE,NA,NA,NA
Fis-132076,NA,NA,NA,Monomitopus torvus,NA,am,NE,NA,NA,NA
Fis-132167,NA,NA,NA,Bassozetus nasus,NA,am,NE,NA,NA,NA
Fis-132490,NA,NA,NA,Parvilux boschmai,NA,am,NE,NA,NA,NA
Fis-133346,NA,NA,NA,Ilyophis arx,NA,am,NE,NA,NA,NA
Fis-133521,NA,NA,NA,Diplacanthopoma jordani,NA,am,NE,NA,NA,NA
Fis-134197,NA,NA,NA,Ctenochirichthys longimanus,NA,am,NE,NA,NA,NA
Fis-134472,NA,NA,NA,Stethopristes eos,NA,am,NE,NA,NA,NA
Fis-138067,NA,NA,NA,Brotulotaenia nielseni,NA,am,NE,NA,NA,NA
Fis-138121,NA,NA,NA,Porogadus atripectus,NA,am,NE,NA,NA,NA
Fis-138122,NA,NA,NA,Porogadus longiceps,NA,am,NE,NA,NA,NA
Fis-138174,NA,NA,NA,Barathronus pacificus,NA,am,NE,NA,NA,NA
Fis-138189,NA,NA,NA,Pseudonus acutus,NA,am,NE,NA,NA,NA
Fis-139317,NA,NA,NA,Ataxolepis henactis,NA,am,NE,NA,NA,NA
Fis-139596,NA,NA,NA,Typhlonus nasus,NA,am,NE,NA,NA,NA
Fis-149527,NA,NA,NA,Dibranchus spongiosa,NA,am,NE,NA,NA,NA
Fis-143547,NA,NA,NA,Dibranchus sparsus,NA,am,NE,NA,NA,NA
Fis-143865,NA,NA,NA,Himantolophus nigricornis,NA,am,NE,NA,NA,NA
Fis-143917,NA,NA,NA,Paraliparis albescens,NA,am,NE,NA,NA,NA
Fis-144103,NA,NA,NA,Alepocephalus asperifrons,NA,am,NE,NA,NA,NA
Fis-144113,NA,NA,NA,Alepocephalus fundulus,NA,am,NE,NA,NA,NA
Fis-144234,NA,NA,NA,Lycenchelys callista,NA,am,NE,NA,NA,NA
Fis-144237,NA,NA,NA,Lycenchelys folletti,NA,am,NE,NA,NA,NA
Fis-144485,NA,NA,NA,Diplophos pacificus,NA,am,NE,NA,NA,NA
Fis-144500,NA,NA,NA,Sladenia remiger,NA,am,NE,NA,NA,NA
Fis-144517,NA,NA,NA,Tyrannophryne pugnax,NA,am,NE,NA,NA,NA
Fis-144631,NA,NA,NA,Acentrophryne longidens,NA,am,NE,NA,NA,NA
Fis-144634,NA,NA,NA,Linophryne macrodon,NA,am,NE,NA,NA,NA
Fis-145111,NA,NA,NA,Synchiropus kinmeiensis,NA,am,NE,NA,NA,NA
Fis-145426,NA,NA,NA,Oneirodes basili,NA,am,NE,NA,NA,NA
Fis-145427,NA,NA,NA,Oneirodes dicromischus,NA,am,NE,NA,NA,NA
Fis-145434,NA,NA,NA,Oneirodes rosenblatti,NA,am,NE,NA,NA,NA
Fis-146042,NA,NA,NA,Psednos mexicanus,NA,am,NE,NA,NA,NA
Fis-146046,NA,NA,NA,Psednos cathetostomus,NA,am,NE,NA,NA,NA
Fis-146367,NA,NA,NA,Paraliparis nassarum,NA,am,NE,NA,NA,NA
Fis-147612,NA,NA,NA,Bathycongrus aequoreus,NA,am,NE,NA,NA,NA
Fis-149478,NA,NA,NA,Triphoturus oculeum,NA,am,NE,NA,NA,NA
Fis-149809,NA,NA,NA,Yarrella argenteola,NA,am,NE,NA,NA,NA
Fis-152016,NA,NA,NA,Oneirodes pietschi,NA,am,NE,NA,NA,NA
Fis-159261,NA,NA,NA,Halieutopsis margaretae,NA,am,NE,NA,NA,NA
Fis-163771,NA,NA,NA,Poromitra rugosa,NA,am,NE,NA,NA,NA
Fis-164375,NA,NA,NA,Luciobrotula coheni,NA,am,NE,NA,NA,NA
W-Pho-128549,NA,NA,NA,Phoronis muelleri,NA,am,NE,NA,NA,NA
W-Msc-140170,NA,NA,NA,Lacuna vincta,NA,am,NE,NA,NA,NA
W-Msc-139557,NA,NA,NA,Diaphana minuta,NA,am,NE,NA,NA,NA
W-Msc-141134,NA,NA,NA,Retusa obtusa,NA,am,NE,NA,NA,NA
W-Msc-140223,NA,NA,NA,Limacina helicina,NA,am,NE,NA,NA,NA
W-Msc-139033,NA,NA,NA,Clio pyramidata,NA,am,NE,NA,NA,NA
W-Msc-140627,NA,NA,NA,Acanthodoris pilosa,NA,am,NE,NA,NA,NA
W-Msc-140640,NA,NA,NA,Onchidoris muricata,NA,am,NE,NA,NA,NA
W-Msc-139178,NA,NA,NA,Clione limacina,NA,am,NE,NA,NA,NA
W-Msc-139523,NA,NA,NA,Dendronotus frondosus,NA,am,NE,NA,NA,NA
W-Msc-138709,NA,NA,NA,Aeolidia papillosa,NA,am,NE,NA,NA,NA
ITS-551549,NA,NA,NA,Gennadas tinayrei,NA,am,NE,NA,NA,NA
ITS-93329,NA,NA,NA,Ampelisca abdita,NA,am,NE,NA,NA,NA
ITS-93332,NA,NA,NA,Ampelisca agassizi,NA,am,NE,NA,NA,NA
ITS-94295,NA,NA,NA,Hippomedon denticulatus,NA,am,NE,NA,NA,NA
ITS-95442,NA,NA,NA,Phtisica marina,NA,am,NE,NA,NA,NA
ITS-96215,NA,NA,NA,Leander tenuicornis,NA,am,NE,NA,NA,NA
ITS-97020,NA,NA,NA,Plesionika martia,NA,am,NE,NA,NA,NA
ITS-95923,NA,NA,NA,Sergestes atlanticus,NA,am,NE,NA,NA,NA
ITS-96028,NA,NA,NA,Sicyonia brevirostris,NA,am,NE,NA,NA,NA
ITS-96056,NA,NA,NA,Aristaeomorpha foliacea,NA,am,NE,NA,NA,NA
ITS-96083,NA,NA,NA,Bentheogennema intermedia,NA,am,NE,NA,NA,NA
ITS-96097,NA,NA,NA,Gennadas bouvieri,NA,am,NE,NA,NA,NA
ITS-96099,NA,NA,NA,Gennadas capensis,NA,am,NE,NA,NA,NA
ITS-96102,NA,NA,NA,Gennadas scutatus,NA,am,NE,NA,NA,NA
ITS-96117,NA,NA,NA,Acanthephyra curtirostris,NA,am,NE,NA,NA,NA
ITS-96139,NA,NA,NA,Systellaspis debilis,NA,am,NE,NA,NA,NA
ITS-96142,NA,NA,NA,Oplophorus gracilirostris,NA,am,NE,NA,NA,NA
ITS-96145,NA,NA,NA,Oplophorus spinosus,NA,am,NE,NA,NA,NA
ITS-97298,NA,NA,NA,Stenopus hispidus,NA,am,NE,NA,NA,NA
ITS-97935,NA,NA,NA,Paralithodes camtschaticus,NA,am,NE,NA,NA,NA
W-Bch-107379,NA,NA,NA,Callinectes sapidus,NA,am,NE,NA,NA,NA
W-Bch-442171,NA,NA,NA,Oregonia gracilis,NA,am,NE,NA,NA,NA
W-Bch-107315,NA,NA,NA,Chionoecetes opilio,NA,am,NE,NA,NA,NA
WBD-Eup-35,NA,NA,NA,Euphausia pacifica,NA,am,NE,NA,NA,NA
WBD-Eup-85,NA,NA,NA,Thysanoessa spinifera,NA,am,NE,NA,NA,NA
ITS-89606,NA,NA,NA,Balanus crenatus,NA,am,NE,NA,NA,NA
W-Pol-130639,NA,NA,NA,Eulalia viridis,NA,am,NE,NA,NA,NA
W-Pol-131143,NA,NA,NA,Polydora cornuta,NA,am,NE,NA,NA,NA
W-Pol-129938,NA,NA,NA,Aphelochaeta marioni,NA,am,NE,NA,NA,NA
W-Pol-130248,NA,NA,NA,Lumbrineris latreilli,NA,am,NE,NA,NA,NA
W-Pol-130603,NA,NA,NA,Pholoe minuta,NA,am,NE,NA,NA,NA
W-Pol-130072,NA,NA,NA,Marphysa bellii,NA,am,NE,NA,NA,NA
W-Pol-130703,NA,NA,NA,Sigambra tentaculata,NA,am,NE,NA,NA,NA
W-Pol-157583,NA,NA,NA,Syllis cornuta,NA,am,NE,NA,NA,NA
W-Pol-131290,NA,NA,NA,Eusyllis blomstrandi,NA,am,NE,NA,NA,NA
W-Pol-130467,NA,NA,NA,Nothria conchylega,NA,am,NE,NA,NA,NA
W-Pol-131573,NA,NA,NA,Terebellides stroemii,NA,am,NE,NA,NA,NA
W-Pol-131574,NA,NA,NA,Trichobranchus glacialis,NA,am,NE,NA,NA,NA
W-Pol-130344,NA,NA,NA,Aglaophamus malmgreni,NA,am,NE,NA,NA,NA
W-Pol-130140,NA,NA,NA,Goniada maculata,NA,am,NE,NA,NA,NA
W-Pol-130041,NA,NA,NA,Protodorvillea kefersteini,NA,am,NE,NA,NA,NA
W-Pol-131128,NA,NA,NA,Laonice cirrata,NA,am,NE,NA,NA,NA
W-Pol-131140,NA,NA,NA,Paraprionospio pinnata,NA,am,NE,NA,NA,NA
W-Pol-131183,NA,NA,NA,Spio filicornis,NA,am,NE,NA,NA,NA
W-Pol-131499,NA,NA,NA,Loimia medusa,NA,am,NE,NA,NA,NA
W-Pol-130113,NA,NA,NA,Pherusa plumosa,NA,am,NE,NA,NA,NA
W-Pol-130980,NA,NA,NA,Scalibregma inflatum,NA,am,NE,NA,NA,NA
W-Pol-130500,NA,NA,NA,Ophelina acuminata,NA,am,NE,NA,NA,NA
W-Pol-129876,NA,NA,NA,Capitella capitata,NA,am,NE,NA,NA,NA
W-Pol-129884,NA,NA,NA,Heteromastus filiformis,NA,am,NE,NA,NA,NA
W-Pol-129898,NA,NA,NA,Notomastus latericeus,NA,am,NE,NA,NA,NA
W-Pol-130305,NA,NA,NA,Maldane sarsi,NA,am,NE,NA,NA,NA
W-Pol-131051,NA,NA,NA,Serpula vermicularis,NA,am,NE,NA,NA,NA
W-Pol-129784,NA,NA,NA,Amphicteis gunneri,NA,am,NE,NA,NA,NA
Hex-5236,NA,NA,NA,Metridium senile,NA,am,NE,NA,NA,NA
W-Hyd-117870,NA,NA,NA,Abietinaria abietina,NA,am,NE,NA,NA,NA
W-Hyd-117906,NA,NA,NA,Sertularella polyzonias,NA,am,NE,NA,NA,NA
W-Hyd-117386,NA,NA,NA,Obelia dichotoma,NA,am,NE,NA,NA,NA
W-Hyd-117388,NA,NA,NA,Obelia geniculata,NA,am,NE,NA,NA,NA
W-Hyd-117368,NA,NA,NA,Clytia hemisphaerica,NA,am,NE,NA,NA,NA
W-Hyd-117702,NA,NA,NA,Lafoea dumosa,NA,am,NE,NA,NA,NA
W-Hyd-117824,NA,NA,NA,Plumularia setacea,NA,am,NE,NA,NA,NA
URM-Cn-10261,NA,NA,NA,Aurelia aurita,NA,am,NE,NA,NA,NA
W-Hyd-135426,NA,NA,NA,Lensia conoidea,NA,am,NE,NA,NA,NA
URM-Cn-10098,NA,NA,NA,Atolla wyvillei,NA,am,NE,NA,NA,NA
W-Oct-128517,NA,NA,NA,Pennatula phosphorea,NA,am,NE,NA,NA,NA
W-Oct-290947,NA,NA,NA,Ptilosarcus gurneyi,NA,am,NE,NA,NA,NA
URM-Cn-5912,NA,NA,NA,Madrepora oculata,NA,am,NE,NA,NA,NA
URM-Cn-5160,NA,NA,NA,Desmophyllum dianthus,NA,am,NE,NA,NA,NA
URM-Cn-5177,NA,NA,NA,Lophelia pertusa,NA,am,NE,NA,NA,NA
W-Msc-156916,NA,NA,NA,Nucula proxima,NA,am,NE,NA,NA,NA
W-Msc-141579,NA,NA,NA,Macoma balthica,NA,am,NE,NA,NA,NA
W-Msc-140702,NA,NA,NA,Delectopecten vitreus,NA,am,NE,NA,NA,NA
W-Msc-140480,NA,NA,NA,Mytilus edulis,NA,am,NE,NA,NA,NA
W-Msc-140481,NA,NA,NA,Mytilus galloprovincialis,NA,am,NE,NA,NA,NA
W-Msc-140440,NA,NA,NA,Crenella decussata,NA,am,NE,NA,NA,NA
W-Msc-140474,NA,NA,NA,Musculus niger,NA,am,NE,NA,NA,NA
W-Msc-140467,NA,NA,NA,Modiolus modiolus,NA,am,NE,NA,NA,NA
W-Msc-140431,NA,NA,NA,Mya truncata,NA,am,NE,NA,NA,NA
W-Msc-141662,NA,NA,NA,Thyasira flexuosa,NA,am,NE,NA,NA,NA
W-Msc-140732,NA,NA,NA,Ensis directus,NA,am,NE,NA,NA,NA
W-Ase-124154,NA,NA,NA,Crossaster papposus,NA,am,NE,NA,NA,NA
W-Ase-123915,NA,NA,NA,Ctenodiscus crispatus,NA,am,NE,NA,NA,NA
W-Oph-125125,NA,NA,NA,Ophiopholis aculeata,NA,am,NE,NA,NA,NA
W-Msc-140103,NA,NA,NA,Hiatella arctica,NA,am,NE,NA,NA,NA
W-Ech-158062,NA,NA,NA,Echinarachnius parma,NA,am,NE,NA,NA,NA
W-Ase-124160,NA,NA,NA,Solaster endeca,NA,am,NE,NA,NA,NA
W-Oph-125064,NA,NA,NA,Amphipholis squamata,NA,am,NE,NA,NA,NA
W-Ase-123974,NA,NA,NA,Henricia sanguinolenta,NA,am,NE,NA,NA,NA
W-Ech-124321,NA,NA,NA,Strongylocentrotus droebachiensis,NA,am,NE,NA,NA,NA
W-Por-134275,NA,NA,NA,Suberites carnosus,NA,am,NE,NA,NA,NA
W-Bry-111411,NA,NA,NA,Membranipora membranacea,NA,am,NE,NA,NA,NA
W-Por-134121,NA,NA,NA,Cliona celata,NA,am,NE,NA,NA,NA
URM-2-2126,NA,NA,NA,Didemnum candidum,NA,am,NE,NA,NA,NA
URM-2-1980,NA,NA,NA,Ciona intestinalis,NA,am,NE,NA,NA,NA
URM-2-2291,NA,NA,NA,Diplosoma listerianum,NA,am,NE,NA,NA,NA
URM-2-3412,NA,NA,NA,Molgula manhattensis,NA,am,NE,NA,NA,NA
URM-2-3747,NA,NA,NA,Botryllus schlosseri,NA,am,NE,NA,NA,NA
URM-2-4042,NA,NA,NA,Styela canopus,NA,am,NE,NA,NA,NA
SLB-71681,NA,NA,NA,Walvisteuthis virilis,NA,am,NE,NA,NA,NA
W-Msc-141887,NA,NA,NA,Vampyroteuthis infernalis,NA,am,NE,NA,NA,NA
W-Msc-140197,NA,NA,NA,Leptochiton alveolus,NA,am,NE,NA,NA,NA
W-Msc-140152,NA,NA,NA,Tonicella rubra,NA,am,NE,NA,NA,NA
W-Cha-105445,NA,NA,NA,Pseudosagitta maxima,NA,am,NE,NA,NA,NA
W-Cha-105416,NA,NA,NA,Eukrohnia hamata,NA,am,NE,NA,NA,NA
W-Cha-105440,NA,NA,NA,Parasagitta elegans,NA,am,NE,NA,NA,NA
W-Msc-139106,NA,NA,NA,Chaetoderma nitidulum,NA,am,NE,NA,NA,NA
W-Oct-156103,NA,NA,NA,Gersemia rubiformis,NA,am,NE,NA,NA,NA
W-Pol-131188,NA,NA,NA,Spiophanes kroyeri,NA,am,NE,NA,NA,NA
SLB-138599,NA,NA,NA,Plocamium cartilagineum,NA,am,NE,NA,NA,NA
SLB-133119,NA,NA,NA,Gelidium pusillum,NA,am,NE,NA,NA,NA
SLB-132722,NA,NA,NA,Ulva intestinalis,NA,am,NE,NA,NA,NA
SLB-133812,NA,NA,NA,Chondrus crispus,NA,am,NE,NA,NA,NA
SLB-134854,NA,NA,NA,Chaetomorpha linum,NA,am,NE,NA,NA,NA
SLB-143238,NA,NA,NA,Ulva lactuca,NA,am,NE,NA,NA,NA
W-Pho-128548,NA,NA,NA,Phoronis hippocrepia,NA,am,NE,NA,NA,NA
W-Msc-141821,NA,NA,NA,Margarites helicinus,NA,am,NE,NA,NA,NA
W-Msc-456602,NA,NA,NA,Lottia pelta,NA,am,NE,NA,NA,NA
W-Msc-456582,NA,NA,NA,Acmaea mitra,NA,am,NE,NA,NA,NA
W-Msc-141905,NA,NA,NA,Velutina velutina,NA,am,NE,NA,NA,NA
W-Msc-139035,NA,NA,NA,Creseis virgula,NA,am,NE,NA,NA,NA
W-Msc-139048,NA,NA,NA,Styliola subula,NA,am,NE,NA,NA,NA
W-Msc-215423,NA,NA,NA,Hydatina physis,NA,am,NE,NA,NA,NA
W-Msc-420532,NA,NA,NA,Acteocina candei,NA,am,NE,NA,NA,NA
W-Msc-140629,NA,NA,NA,Adalaria proxima,NA,am,NE,NA,NA,NA
W-Msc-138757,NA,NA,NA,Aplysia parvula,NA,am,NE,NA,NA,NA
ITS-181145,NA,NA,NA,Hepomadus tener,NA,am,NE,NA,NA,NA
ITS-89818,NA,NA,NA,Gnathophausia zoea,NA,am,NE,NA,NA,NA
W-Bch-209568,NA,NA,NA,Lyreidus tridentatus,NA,am,NE,NA,NA,NA
ITS-96593,NA,NA,NA,Gnathophyllum americanum,NA,am,NE,NA,NA,NA
ITS-97195,NA,NA,NA,Aegaeon lacazei,NA,am,NE,NA,NA,NA
ITS-95917,NA,NA,NA,Lucifer typus,NA,am,NE,NA,NA,NA
ITS-96109,NA,NA,NA,Hymenodora glacialis,NA,am,NE,NA,NA,NA
ITS-96121,NA,NA,NA,Acanthephyra stylorostratis,NA,am,NE,NA,NA,NA
ITS-96126,NA,NA,NA,Meningodora mollis,NA,am,NE,NA,NA,NA
ITS-96140,NA,NA,NA,Systellaspis pellucida,NA,am,NE,NA,NA,NA
ITS-96154,NA,NA,NA,Nematocarcinus ensifer,NA,am,NE,NA,NA,NA
ITS-96165,NA,NA,NA,Pasiphaea tarda,NA,am,NE,NA,NA,NA
SLB-9740,NA,NA,NA,Telmessus cheiragonus,NA,am,NE,NA,NA,NA
W-Pol-333453,NA,NA,NA,Exogone dispar,NA,am,NE,NA,NA,NA
W-Pol-129854,NA,NA,NA,Arabella iricolor,NA,am,NE,NA,NA,NA
W-Pol-129922,NA,NA,NA,Spiochaetopterus costarum,NA,am,NE,NA,NA,NA
W-Pol-130118,NA,NA,NA,Glycera capitata,NA,am,NE,NA,NA,NA
W-Pol-131508,NA,NA,NA,Nicolea zostericola,NA,am,NE,NA,NA,NA
W-Pol-131516,NA,NA,NA,Pista cristata,NA,am,NE,NA,NA,NA
W-Pol-131544,NA,NA,NA,Thelepus setosus,NA,am,NE,NA,NA,NA
W-Hyd-117544,NA,NA,NA,Eudendrium capillare,NA,am,NE,NA,NA,NA
W-Hyd-117554,NA,NA,NA,Eudendrium rameum,NA,am,NE,NA,NA,NA
W-Hyd-117328,NA,NA,NA,Bougainvillia muscus,NA,am,NE,NA,NA,NA
W-Hyd-117679,NA,NA,NA,Acryptolaria conferta,NA,am,NE,NA,NA,NA
W-Hyd-157947,NA,NA,NA,Halecium beanii,NA,am,NE,NA,NA,NA
W-Hyd-117970,NA,NA,NA,Modeeria rotunda,NA,am,NE,NA,NA,NA
URM-Cn-10258,NA,NA,NA,Pelagia noctiluca,NA,am,NE,NA,NA,NA
W-Hyd-117263,NA,NA,NA,Aegina citrea,NA,am,NE,NA,NA,NA
W-Hyd-117267,NA,NA,NA,Solmundella bitentaculata,NA,am,NE,NA,NA,NA
W-Hyd-135439,NA,NA,NA,Lensia subtilis,NA,am,NE,NA,NA,NA
W-Hyd-135449,NA,NA,NA,Hippopodius hippopus,NA,am,NE,NA,NA,NA
W-Hyd-135403,NA,NA,NA,Abylopsis tetragona,NA,am,NE,NA,NA,NA
W-Hyd-135484,NA,NA,NA,Agalma elegans,NA,am,NE,NA,NA,NA
W-Oct-128506,NA,NA,NA,Funiculina quadrangularis,NA,am,NE,NA,NA,NA
URM-Cn-5671,NA,NA,NA,Javania cailleti,NA,am,NE,NA,NA,NA
W-Msc-140584,NA,NA,NA,Ennucula tenuis,NA,am,NE,NA,NA,NA
W-Msc-254460,NA,NA,NA,Chlamys rubida,NA,am,NE,NA,NA,NA
W-Msc-140430,NA,NA,NA,Mya arenaria,NA,am,NE,NA,NA,NA
W-Msc-140233,NA,NA,NA,Lima lima,NA,am,NE,NA,NA,NA
W-Msc-140048,NA,NA,NA,Neopycnodonte cochlear,NA,am,NE,NA,NA,NA
