layer,dir_prep,filename,ingest,name_data_fld,name,units,description,date,prep_script,target,target_element,dimension
po_nutrient,ohibc:prep/cw/v2017/output,po_nutrient.csv,TRUE,nutr_pressure,Nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,ICO,NA,pressure
po_nutrient,ohibc:prep/cw/v2017/output,po_nutrient.csv,TRUE,nutr_pressure,Nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,SAL,NA,pressure
po_nutrient,ohibc:prep/cw/v2017/output,po_nutrient.csv,TRUE,nutr_pressure,Nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,SPP,NA,pressure
po_nutrient_3nm,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,TRUE,nutr_pressure,Coastal nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,AO,shellfish_closures,pressure
po_nutrient_3nm,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,TRUE,nutr_pressure,Coastal nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,AO,herring_spawn,pressure
po_nutrient_3nm,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,TRUE,nutr_pressure,Coastal nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,CPP,saltmarsh,pressure
po_nutrient_3nm,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,TRUE,nutr_pressure,Coastal nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,CSS,saltmarsh,pressure
po_nutrient_3nm,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,TRUE,nutr_pressure,Coastal nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,CW,NA,pressure
po_nutrient_3nm,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,TRUE,nutr_pressure,Coastal nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,HAB,saltmarsh,pressure
po_nutrient_3nm,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,TRUE,nutr_pressure,Coastal nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,LSP,NA,pressure
po_nutrient_3nm,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,TRUE,nutr_pressure,Coastal nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,MAR,NA,pressure
po_nutrient_3nm,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,TRUE,nutr_pressure,Coastal nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,TR,NA,pressure
po_nutrient_3nm,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,TRUE,nutr_pressure,Coastal nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,CW,NA,status
po_pathogen,ohibc:prep/cw/v2017/output,po_pathogen.csv,TRUE,path_pressure,Pathogen pollution,scaled 0-1,population density without access to improved sanitation,Thu Aug 24 10:23:44 2017,ohibc:prep/cw/v2017/cw_pathogens_prep.Rmd,AO,shellfish_closures,pressure
po_pathogen,ohibc:prep/cw/v2017/output,po_pathogen.csv,TRUE,path_pressure,Pathogen pollution,scaled 0-1,population density without access to improved sanitation,Thu Aug 24 10:23:44 2017,ohibc:prep/cw/v2017/cw_pathogens_prep.Rmd,CW,NA,pressure
po_pathogen,ohibc:prep/cw/v2017/output,po_pathogen.csv,TRUE,path_pressure,Pathogen pollution,scaled 0-1,population density without access to improved sanitation,Thu Aug 24 10:23:44 2017,ohibc:prep/cw/v2017/cw_pathogens_prep.Rmd,MAR,NA,pressure
po_pathogen,ohibc:prep/cw/v2017/output,po_pathogen.csv,TRUE,path_pressure,Pathogen pollution,scaled 0-1,population density without access to improved sanitation,Thu Aug 24 10:23:44 2017,ohibc:prep/cw/v2017/cw_pathogens_prep.Rmd,TR,NA,pressure
po_pathogen,ohibc:prep/cw/v2017/output,po_pathogen.csv,TRUE,path_pressure,Pathogen pollution,scaled 0-1,population density without access to improved sanitation,Thu Aug 24 10:23:44 2017,ohibc:prep/cw/v2017/cw_pathogens_prep.Rmd,CW,NA,status
po_trash,ohibc:prep/cw/v2017/output,po_trash.csv,TRUE,trash_pressure,Marine plastics,scaled 0-1,Global marine plastics,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,CW,NA,pressure
po_trash,ohibc:prep/cw/v2017/output,po_trash.csv,TRUE,trash_pressure,Marine plastics,scaled 0-1,Global marine plastics,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,ICO,NA,pressure
po_trash,ohibc:prep/cw/v2017/output,po_trash.csv,TRUE,trash_pressure,Marine plastics,scaled 0-1,Global marine plastics,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,LSP,NA,pressure
po_trash,ohibc:prep/cw/v2017/output,po_trash.csv,TRUE,trash_pressure,Marine plastics,scaled 0-1,Global marine plastics,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,SPP,NA,pressure
po_trash,ohibc:prep/cw/v2017/output,po_trash.csv,TRUE,trash_pressure,Marine plastics,scaled 0-1,Global marine plastics,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,TR,NA,pressure
po_trash,ohibc:prep/cw/v2017/output,po_trash.csv,TRUE,trash_pressure,Marine plastics,scaled 0-1,Global marine plastics,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,CW,NA,status
po_water,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,TRUE,resilience_score,Management and regulations to control water pollution to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,NA,NA,CPP,saltmarsh,resilience
po_water,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,TRUE,resilience_score,Management and regulations to control water pollution to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,NA,NA,CSS,saltmarsh,resilience
po_water,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,TRUE,resilience_score,Management and regulations to control water pollution to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,NA,NA,CW,NA,resilience
po_water,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,TRUE,resilience_score,Management and regulations to control water pollution to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,NA,NA,HAB,saltmarsh,resilience
po_water,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,TRUE,resilience_score,Management and regulations to control water pollution to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,NA,NA,HAB,ebsa,resilience
po_water,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,TRUE,resilience_score,Management and regulations to control water pollution to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,NA,NA,HAB,soft_bottom,resilience
po_water,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,TRUE,resilience_score,Management and regulations to control water pollution to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,NA,NA,ICO,NA,resilience
po_water,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,TRUE,resilience_score,Management and regulations to control water pollution to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,NA,NA,SPP,NA,resilience
po_water,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,TRUE,resilience_score,Management and regulations to control water pollution to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,NA,NA,LSP,NA,resilience
po_water,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,TRUE,resilience_score,Management and regulations to control water pollution to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,NA,NA,MAR,NA,resilience
po_water,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,TRUE,resilience_score,Management and regulations to control water pollution to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,NA,NA,TR,NA,resilience
rgn_areas,ohibc:prep/_spatial/v2017/output,rgn_areas.csv,TRUE,area_km2,Region areas based on EEZ boundaries,km2,Area of OHIBC regions modified from MaPP boundaries within BC exclusive economic zone,Thu Aug 24 11:10:00 2017,ohibc:prep/_spatial/v2017/spatial_layers_prep.Rmd,spatial,NA,status
rgn_labels,ohibc:prep/_spatial/v2017/output,rgn_labels.csv,TRUE,rgn_name,Regions,region name,Region names by region ID,Thu Aug 24 11:10:00 2017,ohibc:prep/_spatial/v2017/spatial_layers_prep.Rmd,spatial,NA,status
sal_stock_status,ohibc:prep/sal/v2017/output,sal_stock_status.csv,TRUE,stock_status,Salmon stock health,stock status,Salmon stock health as a proxy for access to salmon for commercial fishing purposes,NA,NA,SAL,NA,status
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,AO,salmon,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,AO,fn_licenses,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,AO,herring_spawn,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,CPP,saltmarsh,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,CSS,saltmarsh,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,FIS,NA,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,HAB,saltmarsh,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,HAB,soft_bottom,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,HAB,ebsa,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,ICO,NA,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,LSP,NA,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,MAR,NA,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,SAL,NA,pressure
sp_alien,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,TRUE,pressure,Nonindigenous species,scaled 0-1,Measure of harmful invasive species,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,SPP,NA,pressure
species_diversity_3nm,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within 3 nm of shoreline as a proxy for ecological integrity,Fri May 19 11:48:28 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,AO,shellfish_closures,resilience
species_diversity_3nm,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within 3 nm of shoreline as a proxy for ecological integrity,Fri May 19 11:48:28 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,AO,salmon,resilience
species_diversity_3nm,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within 3 nm of shoreline as a proxy for ecological integrity,Fri May 19 11:48:28 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,AO,fn_licenses,resilience
species_diversity_3nm,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within 3 nm of shoreline as a proxy for ecological integrity,Fri May 19 11:48:28 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,AO,herring_spawn,resilience
species_diversity_3nm,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within 3 nm of shoreline as a proxy for ecological integrity,Fri May 19 11:48:28 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,HAB,saltmarsh,resilience
species_diversity_3nm,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within 3 nm of shoreline as a proxy for ecological integrity,Fri Jan 13 14:38:21 2017 -0800,ohibc:prep/spp_ico/v2017/goal_prep_spp.Rmd,AO,shellfish_closures,resilience
species_diversity_3nm,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within 3 nm of shoreline as a proxy for ecological integrity,Fri Jan 13 14:38:21 2017 -0800,ohibc:prep/spp_ico/v2017/goal_prep_spp.Rmd,AO,salmon,resilience
species_diversity_3nm,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within 3 nm of shoreline as a proxy for ecological integrity,Fri Jan 13 14:38:21 2017 -0800,ohibc:prep/spp_ico/v2017/goal_prep_spp.Rmd,AO,fn_licenses,resilience
species_diversity_3nm,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within 3 nm of shoreline as a proxy for ecological integrity,Fri Jan 13 14:38:21 2017 -0800,ohibc:prep/spp_ico/v2017/goal_prep_spp.Rmd,AO,herring_spawn,resilience
species_diversity_3nm,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within 3 nm of shoreline as a proxy for ecological integrity,Fri Jan 13 14:38:21 2017 -0800,ohibc:prep/spp_ico/v2017/goal_prep_spp.Rmd,HAB,saltmarsh,resilience
species_diversity_eez,ohibc:prep/spp_ico/v2017/output,spp_status_eez.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within eez as a proxy for ecological integrity,Thu Aug 24 11:39:48 2017,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,FIS,NA,resilience
species_diversity_eez,ohibc:prep/spp_ico/v2017/output,spp_status_eez.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within eez as a proxy for ecological integrity,Thu Aug 24 11:39:48 2017,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,HAB,ebsa,resilience
species_diversity_eez,ohibc:prep/spp_ico/v2017/output,spp_status_eez.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within eez as a proxy for ecological integrity,Thu Aug 24 11:39:48 2017,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,HAB,soft_bottom,resilience
species_diversity_eez,ohibc:prep/spp_ico/v2017/output,spp_status_eez.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within eez as a proxy for ecological integrity,Thu Aug 24 11:39:48 2017,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,ICO,NA,resilience
species_diversity_eez,ohibc:prep/spp_ico/v2017/output,spp_status_eez.csv,TRUE,status,Measure of coastal ecological integrity,scaled 0-1,Marine species condition (same calculation and data as the species subgoal status score)  calculated within eez as a proxy for ecological integrity,Thu Aug 24 11:39:48 2017,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,SAL,NA,resilience
sp_genetic,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,TRUE,pressure,Genetic escapes,scaled 0-1,Introduced mariculture species (Mariculture Sustainability Index) as a proxy for genetic escapes,Thu Aug 3 18:21:22 2017 -0700,ohibc:prep/_pressures/v2017/pressures_gen_escapes.Rmd,AO,salmon,pressure
sp_genetic,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,TRUE,pressure,Genetic escapes,scaled 0-1,Introduced mariculture species (Mariculture Sustainability Index) as a proxy for genetic escapes,Thu Aug 3 18:21:22 2017 -0700,ohibc:prep/_pressures/v2017/pressures_gen_escapes.Rmd,AO,fn_licenses,pressure
sp_genetic,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,TRUE,pressure,Genetic escapes,scaled 0-1,Introduced mariculture species (Mariculture Sustainability Index) as a proxy for genetic escapes,Thu Aug 3 18:21:22 2017 -0700,ohibc:prep/_pressures/v2017/pressures_gen_escapes.Rmd,FIS,NA,pressure
sp_genetic,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,TRUE,pressure,Genetic escapes,scaled 0-1,Introduced mariculture species (Mariculture Sustainability Index) as a proxy for genetic escapes,Thu Aug 3 18:21:22 2017 -0700,ohibc:prep/_pressures/v2017/pressures_gen_escapes.Rmd,ICO,NA,pressure
sp_genetic,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,TRUE,pressure,Genetic escapes,scaled 0-1,Introduced mariculture species (Mariculture Sustainability Index) as a proxy for genetic escapes,Thu Aug 3 18:21:22 2017 -0700,ohibc:prep/_pressures/v2017/pressures_gen_escapes.Rmd,SAL,NA,pressure
sp_genetic,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,TRUE,pressure,Genetic escapes,scaled 0-1,Introduced mariculture species (Mariculture Sustainability Index) as a proxy for genetic escapes,Thu Aug 3 18:21:22 2017 -0700,ohibc:prep/_pressures/v2017/pressures_gen_escapes.Rmd,SPP,NA,pressure
sp_hatcheries,NA,NA,NA,NA,NA,NA,NA,NA,NA,AO,salmon,pressure
sp_hatcheries,NA,NA,NA,NA,NA,NA,NA,NA,NA,AO,fn_licenses,pressure
sp_hatcheries,NA,NA,NA,NA,NA,NA,NA,NA,NA,ICO,NA,pressure
sp_hatcheries,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAR,NA,pressure
sp_hatcheries,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAL,NA,pressure
sp_hatcheries,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP,NA,pressure
spp_pop_trends,ohibc:prep/spp_ico/v2017/output,spp_trend_by_id.csv,TRUE,iucn_pop_trend,Species population trend,'stable' 'increasing' or 'decreasing',Species population trend based on most recent IUCN Red List assessment,Thu Jun 1 16:42:30 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,SPP,NA,status
spp_range_areas,ohibc:prep/spp_ico/v2017/output,spp_area_by_rgn.csv,TRUE,spp_pct_area,Species range as pct of region,percent of area,Species range as a percent of region area as determined by IUCN or AquaMaps range maps,Thu May 25 13:20:57 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,SPP,NA,status
spp_range_areas,ohibc:prep/spp_ico/v2017/output,spp_area_by_rgn.csv,TRUE,spp_pct_area,Species range as pct of region,percent of area,Species range as a percent of region area as determined by IUCN or AquaMaps range maps,Mon Apr  3 15:53:45 2017,ohibc:prep/spp_ico/v2017/goal_prep_spp.Rmd,SPP,NA,status
spp_risk_scores,ohibc:prep/spp_ico/v2017/output,spp_risk_by_year.csv,TRUE,risk_score,Species risk category score,rescaled category score,Species risk score based on IUCN Red List extinction risk category,Thu May 25 13:20:57 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,SPP,NA,status
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,CPP,coastal_forest,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,CPP,saltmarsh,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,CSS,coastal_forest,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,CSS,saltmarsh,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,CW,NA,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,FIS,NA,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,HAB,saltmarsh,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,HAB,soft_bottom,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,HAB,ebsa,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,ICO,NA,pressure
