geo_code,csd_name,characteristic,income_type,year,value
5929026,    Sunshine Coast E,      One couple census family without other persons in the household,Total - Household income statistics,2016,875
5929026,    Sunshine Coast E,      One couple census family without other persons in the household,  Median total income of households ($),2016,92979
5929026,    Sunshine Coast E,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,79701
5929026,    Sunshine Coast E,        Without children,Total - Household income statistics,2016,520
5929026,    Sunshine Coast E,        Without children,  Median total income of households ($),2016,75981
5929026,    Sunshine Coast E,        Without children,  Median after-tax income of households ($),2016,67218
5929026,    Sunshine Coast E,        With children,Total - Household income statistics,2016,355
5929026,    Sunshine Coast E,        With children,  Median total income of households ($),2016,113152
5929026,    Sunshine Coast E,        With children,  Median after-tax income of households ($),2016,96358
5929026,    Sunshine Coast E,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,105
5929026,    Sunshine Coast E,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,53376
5929026,    Sunshine Coast E,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,48256
5929026,    Sunshine Coast E,        With a male lone parent,Total - Household income statistics,2016,35
5929026,    Sunshine Coast E,        With a male lone parent,  Median total income of households ($),2016,68608
5929026,    Sunshine Coast E,        With a male lone parent,  Median after-tax income of households ($),2016,55040
5929026,    Sunshine Coast E,        With a female lone parent,Total - Household income statistics,2016,75
5929026,    Sunshine Coast E,        With a female lone parent,  Median total income of households ($),2016,44544
5929026,    Sunshine Coast E,        With a female lone parent,  Median after-tax income of households ($),2016,41856
5929026,    Sunshine Coast E,    Other census family households,Total - Household income statistics,2016,105
5929026,    Sunshine Coast E,    Other census family households,  Median total income of households ($),2016,110336
5929026,    Sunshine Coast E,    Other census family households,  Median after-tax income of households ($),2016,98560
5929026,    Sunshine Coast E,  Non-census-family households,Total - Household income statistics,2016,465
5929026,    Sunshine Coast E,  Non-census-family households,  Median total income of households ($),2016,34560
5929026,    Sunshine Coast E,  Non-census-family households,  Median after-tax income of households ($),2016,31040
5929028,    Sunshine Coast F,Total - Household type including census family structure,Total - Household income statistics,2016,940
5929028,    Sunshine Coast F,Total - Household type including census family structure,  Median total income of households ($),2016,68813
5929028,    Sunshine Coast F,Total - Household type including census family structure,  Median after-tax income of households ($),2016,59776
5929028,    Sunshine Coast F,  Census family households,Total - Household income statistics,2016,615
5929028,    Sunshine Coast F,  Census family households,  Median total income of households ($),2016,84864
5929028,    Sunshine Coast F,  Census family households,  Median after-tax income of households ($),2016,75904
5929028,    Sunshine Coast F,    One-census-family households without additional persons,Total - Household income statistics,2016,555
5929028,    Sunshine Coast F,    One-census-family households without additional persons,  Median total income of households ($),2016,82560
5929028,    Sunshine Coast F,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,73472
5929028,    Sunshine Coast F,      One couple census family without other persons in the household,Total - Household income statistics,2016,505
5929028,    Sunshine Coast F,      One couple census family without other persons in the household,  Median total income of households ($),2016,88064
5929028,    Sunshine Coast F,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,76629
5929028,    Sunshine Coast F,        Without children,Total - Household income statistics,2016,365
5929028,    Sunshine Coast F,        Without children,  Median total income of households ($),2016,80128
5929028,    Sunshine Coast F,        Without children,  Median after-tax income of households ($),2016,70195
5929028,    Sunshine Coast F,        With children,Total - Household income statistics,2016,140
5929028,    Sunshine Coast F,        With children,  Median total income of households ($),2016,120064
5929028,    Sunshine Coast F,        With children,  Median after-tax income of households ($),2016,97536
5929028,    Sunshine Coast F,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,55
5929028,    Sunshine Coast F,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,50560
5929028,    Sunshine Coast F,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,43904
5929028,    Sunshine Coast F,        With a male lone parent,Total - Household income statistics,2016,10
5929028,    Sunshine Coast F,        With a male lone parent,  Median total income of households ($),2016,0
5929028,    Sunshine Coast F,        With a male lone parent,  Median after-tax income of households ($),2016,0
5929028,    Sunshine Coast F,        With a female lone parent,Total - Household income statistics,2016,45
5929028,    Sunshine Coast F,        With a female lone parent,  Median total income of households ($),2016,46720
5929028,    Sunshine Coast F,        With a female lone parent,  Median after-tax income of households ($),2016,42880
5929028,    Sunshine Coast F,    Other census family households,Total - Household income statistics,2016,60
5929028,    Sunshine Coast F,    Other census family households,  Median total income of households ($),2016,97536
5929028,    Sunshine Coast F,    Other census family households,  Median after-tax income of households ($),2016,84224
5929028,    Sunshine Coast F,  Non-census-family households,Total - Household income statistics,2016,330
5929028,    Sunshine Coast F,  Non-census-family households,  Median total income of households ($),2016,39680
5929028,    Sunshine Coast F,  Non-census-family households,  Median after-tax income of households ($),2016,35584
5929803,    Sechelt (Part),Total - Household type including census family structure,Total - Household income statistics,2016,290
5929803,    Sechelt (Part),Total - Household type including census family structure,  Median total income of households ($),2016,36864
5929803,    Sechelt (Part),Total - Household type including census family structure,  Median after-tax income of households ($),2016,33920
5929803,    Sechelt (Part),  Census family households,Total - Household income statistics,2016,175
5929803,    Sechelt (Part),  Census family households,  Median total income of households ($),2016,52480
5929803,    Sechelt (Part),  Census family households,  Median after-tax income of households ($),2016,49280
5929803,    Sechelt (Part),    One-census-family households without additional persons,Total - Household income statistics,2016,145
5929803,    Sechelt (Part),    One-census-family households without additional persons,  Median total income of households ($),2016,48256
5929803,    Sechelt (Part),    One-census-family households without additional persons,  Median after-tax income of households ($),2016,46656
5929803,    Sechelt (Part),      One couple census family without other persons in the household,Total - Household income statistics,2016,105
5929803,    Sechelt (Part),      One couple census family without other persons in the household,  Median total income of households ($),2016,58752
5929803,    Sechelt (Part),      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,55424
5929803,    Sechelt (Part),        Without children,Total - Household income statistics,2016,55
5929803,    Sechelt (Part),        Without children,  Median total income of households ($),2016,51584
5929803,    Sechelt (Part),        Without children,  Median after-tax income of households ($),2016,49024
5929803,    Sechelt (Part),        With children,Total - Household income statistics,2016,45
5929803,    Sechelt (Part),        With children,  Median total income of households ($),2016,64256
5929803,    Sechelt (Part),        With children,  Median after-tax income of households ($),2016,58752
5929803,    Sechelt (Part),      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,45
5929803,    Sechelt (Part),      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,34560
5929803,    Sechelt (Part),      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,32256
5929803,    Sechelt (Part),        With a male lone parent,Total - Household income statistics,2016,15
5929803,    Sechelt (Part),        With a male lone parent,  Median total income of households ($),2016,0
5929803,    Sechelt (Part),        With a male lone parent,  Median after-tax income of households ($),2016,0
5929803,    Sechelt (Part),        With a female lone parent,Total - Household income statistics,2016,30
5929803,    Sechelt (Part),        With a female lone parent,  Median total income of households ($),2016,33920
5929803,    Sechelt (Part),        With a female lone parent,  Median after-tax income of households ($),2016,29632
5929803,    Sechelt (Part),    Other census family households,Total - Household income statistics,2016,25
5929803,    Sechelt (Part),    Other census family households,  Median total income of households ($),2016,63104
5929803,    Sechelt (Part),    Other census family households,  Median after-tax income of households ($),2016,56704
5929803,    Sechelt (Part),  Non-census-family households,Total - Household income statistics,2016,120
5929803,    Sechelt (Part),  Non-census-family households,  Median total income of households ($),2016,27456
5929803,    Sechelt (Part),  Non-census-family households,  Median after-tax income of households ($),2016,26944
5931006,    Squamish,Total - Household type including census family structure,Total - Household income statistics,2016,7260
5931006,    Squamish,Total - Household type including census family structure,  Median total income of households ($),2016,89012
5931006,    Squamish,Total - Household type including census family structure,  Median after-tax income of households ($),2016,76259
5931006,    Squamish,  Census family households,Total - Household income statistics,2016,5290
5931006,    Squamish,  Census family households,  Median total income of households ($),2016,104742
5931006,    Squamish,  Census family households,  Median after-tax income of households ($),2016,89232
5931006,    Squamish,    One-census-family households without additional persons,Total - Household income statistics,2016,4570
5931006,    Squamish,    One-census-family households without additional persons,  Median total income of households ($),2016,101557
5931006,    Squamish,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,86389
5931006,    Squamish,      One couple census family without other persons in the household,Total - Household income statistics,2016,4040
5931006,    Squamish,      One couple census family without other persons in the household,  Median total income of households ($),2016,107108
5931006,    Squamish,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,90934
5931006,    Squamish,        Without children,Total - Household income statistics,2016,1855
5931006,    Squamish,        Without children,  Median total income of households ($),2016,95685
5931006,    Squamish,        Without children,  Median after-tax income of households ($),2016,81835
5931006,    Squamish,        With children,Total - Household income statistics,2016,2185
5931006,    Squamish,        With children,  Median total income of households ($),2016,118699
5931006,    Squamish,        With children,  Median after-tax income of households ($),2016,99401
5931006,    Squamish,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,530
5931006,    Squamish,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,52672
5931006,    Squamish,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,47445
5931006,    Squamish,        With a male lone parent,Total - Household income statistics,2016,140
5931006,    Squamish,        With a male lone parent,  Median total income of households ($),2016,70144
5931006,    Squamish,        With a male lone parent,  Median after-tax income of households ($),2016,59904
5931006,    Squamish,        With a female lone parent,Total - Household income statistics,2016,390
5931006,    Squamish,        With a female lone parent,  Median total income of households ($),2016,50091
5931006,    Squamish,        With a female lone parent,  Median after-tax income of households ($),2016,45568
5931006,    Squamish,    Other census family households,Total - Household income statistics,2016,720
5931006,    Squamish,    Other census family households,  Median total income of households ($),2016,131072
5931006,    Squamish,    Other census family households,  Median after-tax income of households ($),2016,113664
5931006,    Squamish,  Non-census-family households,Total - Household income statistics,2016,1965
5931006,    Squamish,  Non-census-family households,  Median total income of households ($),2016,47716
5931006,    Squamish,  Non-census-family households,  Median after-tax income of households ($),2016,41664
5931012,    Pemberton,Total - Household type including census family structure,Total - Household income statistics,2016,960
5931012,    Pemberton,Total - Household type including census family structure,  Median total income of households ($),2016,84224
5931012,    Pemberton,Total - Household type including census family structure,  Median after-tax income of households ($),2016,72704
5931012,    Pemberton,  Census family households,Total - Household income statistics,2016,720
5931012,    Pemberton,  Census family households,  Median total income of households ($),2016,99226
5931012,    Pemberton,  Census family households,  Median after-tax income of households ($),2016,85760
5931012,    Pemberton,    One-census-family households without additional persons,Total - Household income statistics,2016,625
5931012,    Pemberton,    One-census-family households without additional persons,  Median total income of households ($),2016,96128
5931012,    Pemberton,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,82517
5931012,    Pemberton,      One couple census family without other persons in the household,Total - Household income statistics,2016,575
5931012,    Pemberton,      One couple census family without other persons in the household,  Median total income of households ($),2016,99072
5931012,    Pemberton,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,84907
5931012,    Pemberton,        Without children,Total - Household income statistics,2016,220
5931012,    Pemberton,        Without children,  Median total income of households ($),2016,94464
5931012,    Pemberton,        Without children,  Median after-tax income of households ($),2016,79616
5931012,    Pemberton,        With children,Total - Household income statistics,2016,360
5931012,    Pemberton,        With children,  Median total income of households ($),2016,103339
5931012,    Pemberton,        With children,  Median after-tax income of households ($),2016,88422
5931012,    Pemberton,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,50
5931012,    Pemberton,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,53120
5931012,    Pemberton,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,47104
5931012,    Pemberton,        With a male lone parent,Total - Household income statistics,2016,15
5931012,    Pemberton,        With a male lone parent,  Median total income of households ($),2016,0
5931012,    Pemberton,        With a male lone parent,  Median after-tax income of households ($),2016,0
5931012,    Pemberton,        With a female lone parent,Total - Household income statistics,2016,35
5931012,    Pemberton,        With a female lone parent,  Median total income of households ($),2016,50176
5931012,    Pemberton,        With a female lone parent,  Median after-tax income of households ($),2016,46336
5931012,    Pemberton,    Other census family households,Total - Household income statistics,2016,90
5931012,    Pemberton,    Other census family households,  Median total income of households ($),2016,124672
5931012,    Pemberton,    Other census family households,  Median after-tax income of households ($),2016,109312
5931012,    Pemberton,  Non-census-family households,Total - Household income statistics,2016,245
5931012,    Pemberton,  Non-census-family households,  Median total income of households ($),2016,49600
5931012,    Pemberton,  Non-census-family households,  Median after-tax income of households ($),2016,41984
5931017,    Squamish-Lillooet C,Total - Household type including census family structure,Total - Household income statistics,2016,655
5931017,    Squamish-Lillooet C,Total - Household type including census family structure,  Median total income of households ($),2016,70912
5931017,    Squamish-Lillooet C,Total - Household type including census family structure,  Median after-tax income of households ($),2016,61792
5931017,    Squamish-Lillooet C,  Census family households,Total - Household income statistics,2016,480
5931017,    Squamish-Lillooet C,  Census family households,  Median total income of households ($),2016,90368
5931017,    Squamish-Lillooet C,  Census family households,  Median after-tax income of households ($),2016,77696
5931017,    Squamish-Lillooet C,    One-census-family households without additional persons,Total - Household income statistics,2016,430
5931017,    Squamish-Lillooet C,    One-census-family households without additional persons,  Median total income of households ($),2016,86272
5931017,    Squamish-Lillooet C,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,74176
5931017,    Squamish-Lillooet C,      One couple census family without other persons in the household,Total - Household income statistics,2016,405
5931017,    Squamish-Lillooet C,      One couple census family without other persons in the household,  Median total income of households ($),2016,89088
5931017,    Squamish-Lillooet C,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,76459
5931017,    Squamish-Lillooet C,        Without children,Total - Household income statistics,2016,205
5931017,    Squamish-Lillooet C,        Without children,  Median total income of households ($),2016,77184
5931017,    Squamish-Lillooet C,        Without children,  Median after-tax income of households ($),2016,67456
5931017,    Squamish-Lillooet C,        With children,Total - Household income statistics,2016,200
5931017,    Squamish-Lillooet C,        With children,  Median total income of households ($),2016,98048
5931017,    Squamish-Lillooet C,        With children,  Median after-tax income of households ($),2016,85056
5931017,    Squamish-Lillooet C,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,20
5931017,    Squamish-Lillooet C,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,39808
5931017,    Squamish-Lillooet C,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,37760
5931017,    Squamish-Lillooet C,        With a male lone parent,Total - Household income statistics,2016,10
5931017,    Squamish-Lillooet C,        With a male lone parent,  Median total income of households ($),2016,0
5931017,    Squamish-Lillooet C,        With a male lone parent,  Median after-tax income of households ($),2016,0
5931017,    Squamish-Lillooet C,        With a female lone parent,Total - Household income statistics,2016,10
5931017,    Squamish-Lillooet C,        With a female lone parent,  Median total income of households ($),2016,0
5931017,    Squamish-Lillooet C,        With a female lone parent,  Median after-tax income of households ($),2016,0
5931017,    Squamish-Lillooet C,    Other census family households,Total - Household income statistics,2016,50
5931017,    Squamish-Lillooet C,    Other census family households,  Median total income of households ($),2016,133632
5931017,    Squamish-Lillooet C,    Other census family households,  Median after-tax income of households ($),2016,115712
5931017,    Squamish-Lillooet C,  Non-census-family households,Total - Household income statistics,2016,175
5931017,    Squamish-Lillooet C,  Non-census-family households,  Median total income of households ($),2016,39552
5931017,    Squamish-Lillooet C,  Non-census-family households,  Median after-tax income of households ($),2016,34816
5931020,    Whistler,Total - Household type including census family structure,Total - Household income statistics,2016,4615
5931020,    Whistler,Total - Household type including census family structure,  Median total income of households ($),2016,79752
5931020,    Whistler,Total - Household type including census family structure,  Median after-tax income of households ($),2016,68843
5931020,    Whistler,  Census family households,Total - Household income statistics,2016,2765
5931020,    Whistler,  Census family households,  Median total income of households ($),2016,100411
5931020,    Whistler,  Census family households,  Median after-tax income of households ($),2016,85519
5931020,    Whistler,    One-census-family households without additional persons,Total - Household income statistics,2016,2370
5931020,    Whistler,    One-census-family households without additional persons,  Median total income of households ($),2016,96768
5931020,    Whistler,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,82159
5931020,    Whistler,      One couple census family without other persons in the household,Total - Household income statistics,2016,2180
5931020,    Whistler,      One couple census family without other persons in the household,  Median total income of households ($),2016,100023
5931020,    Whistler,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,85047
5931020,    Whistler,        Without children,Total - Household income statistics,2016,1215
5931020,    Whistler,        Without children,  Median total income of households ($),2016,89893
5931020,    Whistler,        Without children,  Median after-tax income of households ($),2016,76654
5931020,    Whistler,        With children,Total - Household income statistics,2016,960
5931020,    Whistler,        With children,  Median total income of households ($),2016,112691
5931020,    Whistler,        With children,  Median after-tax income of households ($),2016,95147
5931020,    Whistler,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,190
5931020,    Whistler,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,52608
5931020,    Whistler,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,47168
5931020,    Whistler,        With a male lone parent,Total - Household income statistics,2016,60
5931020,    Whistler,        With a male lone parent,  Median total income of households ($),2016,60992
5931020,    Whistler,        With a male lone parent,  Median after-tax income of households ($),2016,52288
5931020,    Whistler,        With a female lone parent,Total - Household income statistics,2016,135
5931020,    Whistler,        With a female lone parent,  Median total income of households ($),2016,50176
5931020,    Whistler,        With a female lone parent,  Median after-tax income of households ($),2016,45312
5931020,    Whistler,    Other census family households,Total - Household income statistics,2016,390
5931020,    Whistler,    Other census family households,  Median total income of households ($),2016,126848
5931020,    Whistler,    Other census family households,  Median after-tax income of households ($),2016,113237
5931020,    Whistler,  Non-census-family households,Total - Household income statistics,2016,1850
5931020,    Whistler,  Non-census-family households,  Median total income of households ($),2016,52339
5931020,    Whistler,  Non-census-family households,  Median after-tax income of households ($),2016,45491
5931021,    Squamish-Lillooet D,Total - Household type including census family structure,Total - Household income statistics,2016,440
5931021,    Squamish-Lillooet D,Total - Household type including census family structure,  Median total income of households ($),2016,95872
5931021,    Squamish-Lillooet D,Total - Household type including census family structure,  Median after-tax income of households ($),2016,81835
5931021,    Squamish-Lillooet D,  Census family households,Total - Household income statistics,2016,330
5931021,    Squamish-Lillooet D,  Census family households,  Median total income of households ($),2016,112896
5931021,    Squamish-Lillooet D,  Census family households,  Median after-tax income of households ($),2016,95659
5931021,    Squamish-Lillooet D,    One-census-family households without additional persons,Total - Household income statistics,2016,305
5931021,    Squamish-Lillooet D,    One-census-family households without additional persons,  Median total income of households ($),2016,108544
5931021,    Squamish-Lillooet D,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,93440
5931021,    Squamish-Lillooet D,      One couple census family without other persons in the household,Total - Household income statistics,2016,285
5931021,    Squamish-Lillooet D,      One couple census family without other persons in the household,  Median total income of households ($),2016,112384
5931021,    Squamish-Lillooet D,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,95488
5931021,    Squamish-Lillooet D,        Without children,Total - Household income statistics,2016,165
5931021,    Squamish-Lillooet D,        Without children,  Median total income of households ($),2016,104192
5931021,    Squamish-Lillooet D,        Without children,  Median after-tax income of households ($),2016,91136
5931021,    Squamish-Lillooet D,        With children,Total - Household income statistics,2016,120
5931021,    Squamish-Lillooet D,        With children,  Median total income of households ($),2016,123136
5931021,    Squamish-Lillooet D,        With children,  Median after-tax income of households ($),2016,106752
5931021,    Squamish-Lillooet D,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,10
5931021,    Squamish-Lillooet D,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,0
5931021,    Squamish-Lillooet D,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,0
5931021,    Squamish-Lillooet D,        With a male lone parent,Total - Household income statistics,2016,0
5931021,    Squamish-Lillooet D,        With a male lone parent,  Median total income of households ($),2016,0
5931021,    Squamish-Lillooet D,        With a male lone parent,  Median after-tax income of households ($),2016,0
5931021,    Squamish-Lillooet D,        With a female lone parent,Total - Household income statistics,2016,10
5931021,    Squamish-Lillooet D,        With a female lone parent,  Median total income of households ($),2016,0
5931021,    Squamish-Lillooet D,        With a female lone parent,  Median after-tax income of households ($),2016,0
5931021,    Squamish-Lillooet D,    Other census family households,Total - Household income statistics,2016,25
5931021,    Squamish-Lillooet D,    Other census family households,  Median total income of households ($),2016,151040
5931021,    Squamish-Lillooet D,    Other census family households,  Median after-tax income of households ($),2016,129792
5931021,    Squamish-Lillooet D,  Non-census-family households,Total - Household income statistics,2016,110
5931021,    Squamish-Lillooet D,  Non-census-family households,  Median total income of households ($),2016,44672
5931021,    Squamish-Lillooet D,  Non-census-family households,  Median after-tax income of households ($),2016,39296
5931032,    Squamish-Lillooet A,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5931032,    Squamish-Lillooet A,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5931032,    Squamish-Lillooet A,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5931032,    Squamish-Lillooet A,  Census family households,Total - Household income statistics,2016,NA
5931032,    Squamish-Lillooet A,  Census family households,  Median total income of households ($),2016,NA
5931032,    Squamish-Lillooet A,  Census family households,  Median after-tax income of households ($),2016,NA
5931032,    Squamish-Lillooet A,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5931032,    Squamish-Lillooet A,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5931032,    Squamish-Lillooet A,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5931032,    Squamish-Lillooet A,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5931032,    Squamish-Lillooet A,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5931032,    Squamish-Lillooet A,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5931032,    Squamish-Lillooet A,        Without children,Total - Household income statistics,2016,NA
5931032,    Squamish-Lillooet A,        Without children,  Median total income of households ($),2016,NA
5931032,    Squamish-Lillooet A,        Without children,  Median after-tax income of households ($),2016,NA
5931032,    Squamish-Lillooet A,        With children,Total - Household income statistics,2016,NA
5931032,    Squamish-Lillooet A,        With children,  Median total income of households ($),2016,NA
5931032,    Squamish-Lillooet A,        With children,  Median after-tax income of households ($),2016,NA
5931032,    Squamish-Lillooet A,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5931032,    Squamish-Lillooet A,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5931032,    Squamish-Lillooet A,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5931032,    Squamish-Lillooet A,        With a male lone parent,Total - Household income statistics,2016,NA
5931032,    Squamish-Lillooet A,        With a male lone parent,  Median total income of households ($),2016,NA
5931032,    Squamish-Lillooet A,        With a male lone parent,  Median after-tax income of households ($),2016,NA
5931032,    Squamish-Lillooet A,        With a female lone parent,Total - Household income statistics,2016,NA
5931032,    Squamish-Lillooet A,        With a female lone parent,  Median total income of households ($),2016,NA
5931032,    Squamish-Lillooet A,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5931032,    Squamish-Lillooet A,    Other census family households,Total - Household income statistics,2016,NA
5931032,    Squamish-Lillooet A,    Other census family households,  Median total income of households ($),2016,NA
5931032,    Squamish-Lillooet A,    Other census family households,  Median after-tax income of households ($),2016,NA
5931032,    Squamish-Lillooet A,  Non-census-family households,Total - Household income statistics,2016,NA
5931032,    Squamish-Lillooet A,  Non-census-family households,  Median total income of households ($),2016,NA
5931032,    Squamish-Lillooet A,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5931034,    Squamish-Lillooet B,Total - Household type including census family structure,Total - Household income statistics,2016,185
5931034,    Squamish-Lillooet B,Total - Household type including census family structure,  Median total income of households ($),2016,50816
5931034,    Squamish-Lillooet B,Total - Household type including census family structure,  Median after-tax income of households ($),2016,46464
5931034,    Squamish-Lillooet B,  Census family households,Total - Household income statistics,2016,105
5931034,    Squamish-Lillooet B,  Census family households,  Median total income of households ($),2016,65152
5931034,    Squamish-Lillooet B,  Census family households,  Median after-tax income of households ($),2016,57856
5931034,    Squamish-Lillooet B,    One-census-family households without additional persons,Total - Household income statistics,2016,105
5931034,    Squamish-Lillooet B,    One-census-family households without additional persons,  Median total income of households ($),2016,63616
5931034,    Squamish-Lillooet B,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,56768
5931034,    Squamish-Lillooet B,      One couple census family without other persons in the household,Total - Household income statistics,2016,95
5931034,    Squamish-Lillooet B,      One couple census family without other persons in the household,  Median total income of households ($),2016,64128
5931034,    Squamish-Lillooet B,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,56960
5931034,    Squamish-Lillooet B,        Without children,Total - Household income statistics,2016,70
5931034,    Squamish-Lillooet B,        Without children,  Median total income of households ($),2016,59520
5931034,    Squamish-Lillooet B,        Without children,  Median after-tax income of households ($),2016,55467
5931034,    Squamish-Lillooet B,        With children,Total - Household income statistics,2016,25
5931034,    Squamish-Lillooet B,        With children,  Median total income of households ($),2016,74240
5931034,    Squamish-Lillooet B,        With children,  Median after-tax income of households ($),2016,69120
5931034,    Squamish-Lillooet B,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,5
5931034,    Squamish-Lillooet B,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,0
5931034,    Squamish-Lillooet B,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,0
5931034,    Squamish-Lillooet B,        With a male lone parent,Total - Household income statistics,2016,5
5931034,    Squamish-Lillooet B,        With a male lone parent,  Median total income of households ($),2016,0
5931034,    Squamish-Lillooet B,        With a male lone parent,  Median after-tax income of households ($),2016,0
5931034,    Squamish-Lillooet B,        With a female lone parent,Total - Household income statistics,2016,5
5931034,    Squamish-Lillooet B,        With a female lone parent,  Median total income of households ($),2016,0
5931034,    Squamish-Lillooet B,        With a female lone parent,  Median after-tax income of households ($),2016,0
5931034,    Squamish-Lillooet B,    Other census family households,Total - Household income statistics,2016,5
5931034,    Squamish-Lillooet B,    Other census family households,  Median total income of households ($),2016,0
5931034,    Squamish-Lillooet B,    Other census family households,  Median after-tax income of households ($),2016,0
5931034,    Squamish-Lillooet B,  Non-census-family households,Total - Household income statistics,2016,75
5931034,    Squamish-Lillooet B,  Non-census-family households,  Median total income of households ($),2016,23744
5931034,    Squamish-Lillooet B,  Non-census-family households,  Median after-tax income of households ($),2016,22368
5931801,    Cheakamus 11,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5931801,    Cheakamus 11,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5931801,    Cheakamus 11,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5931801,    Cheakamus 11,  Census family households,Total - Household income statistics,2016,NA
5931801,    Cheakamus 11,  Census family households,  Median total income of households ($),2016,NA
5931801,    Cheakamus 11,  Census family households,  Median after-tax income of households ($),2016,NA
5931801,    Cheakamus 11,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5931801,    Cheakamus 11,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5931801,    Cheakamus 11,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5931801,    Cheakamus 11,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5931801,    Cheakamus 11,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5931801,    Cheakamus 11,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5931801,    Cheakamus 11,        Without children,Total - Household income statistics,2016,NA
5931801,    Cheakamus 11,        Without children,  Median total income of households ($),2016,NA
5931801,    Cheakamus 11,        Without children,  Median after-tax income of households ($),2016,NA
5931801,    Cheakamus 11,        With children,Total - Household income statistics,2016,NA
5931801,    Cheakamus 11,        With children,  Median total income of households ($),2016,NA
5931801,    Cheakamus 11,        With children,  Median after-tax income of households ($),2016,NA
5931801,    Cheakamus 11,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5931801,    Cheakamus 11,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5931801,    Cheakamus 11,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5931801,    Cheakamus 11,        With a male lone parent,Total - Household income statistics,2016,NA
5931801,    Cheakamus 11,        With a male lone parent,  Median total income of households ($),2016,NA
5931801,    Cheakamus 11,        With a male lone parent,  Median after-tax income of households ($),2016,NA
