am_sid,am_category,reviewed,sciname,name_verified,iucn_sid,iucn_category,popn_trend,parent_sid,subpop_sid,popn_category,info_source,spp_group,id_no,iucn_subpop,presence,spatial_source,category_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
NA,NA,NA,Labrichthys guntheri,TRUE,187533,LC,Unknown,NA,NA,LC,iucn,WRASSE,187533,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys maculatus,TRUE,187533,LC,Unknown,NA,NA,LC,iucn,WRASSE,187533,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys melanura,TRUE,187533,LC,Unknown,NA,NA,LC,iucn,WRASSE,187533,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys rex,TRUE,187533,LC,Unknown,NA,NA,LC,iucn,WRASSE,187533,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys sexlineatus,TRUE,187533,LC,Unknown,NA,NA,LC,iucn,WRASSE,187533,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus dorsalis,TRUE,187533,LC,Unknown,NA,NA,LC,iucn,WRASSE,187533,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus melanurus,TRUE,187533,LC,Unknown,NA,NA,LC,iucn,WRASSE,187533,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus richardsonii,TRUE,187533,LC,Unknown,NA,NA,LC,iucn,WRASSE,187533,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys biserialis,TRUE,187542,LC,Unknown,NA,NA,LC,iucn,WRASSE,187542,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus biserialis,TRUE,187542,LC,Unknown,NA,NA,LC,iucn,WRASSE,187542,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys bleekeri,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys cuvieri,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys cyanogenys,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys richardsoni,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys tetrica fuscipinnis,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys tetrica tigripinnis,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys vestita,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus tetricus,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus bleekeri,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus cyanogenys,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus richardsonii,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus tetrica fuscipinnis,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus tetrica tigripinnis,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus tetricus,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus vestitus,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Tautoga tetrica,TRUE,187426,LC,Stable,NA,NA,LC,iucn,WRASSE,187426,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys bostockii,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys convexus,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys edelensis,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys parila,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys punctulata,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys rubra,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys unicolor,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus bostockii,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus convexus,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus edelensis,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus parila,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus parilus,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus punctulatus,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus ruber,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus unicolor,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tautoga parila,TRUE,187535,LC,Unknown,NA,NA,LC,iucn,WRASSE,187535,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys caudavittatus,TRUE,187390,LC,Unknown,NA,NA,LC,iucn,WRASSE,187390,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys caudovittatus,TRUE,187390,LC,Unknown,NA,NA,LC,iucn,WRASSE,187390,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Suezia caudovittatus,TRUE,187390,LC,Unknown,NA,NA,LC,iucn,WRASSE,187390,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Suezichthys caudovittatus,TRUE,187390,LC,Unknown,NA,NA,LC,iucn,WRASSE,187390,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys cincta,TRUE,187566,LC,Unknown,NA,NA,LC,iucn,WRASSE,187566,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus cinctus,TRUE,187566,LC,Unknown,NA,NA,LC,iucn,WRASSE,187566,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys fucicola,TRUE,187800,LC,Stable,NA,NA,LC,iucn,WRASSE,187800,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus fucicola,TRUE,187800,LC,Stable,NA,NA,LC,iucn,WRASSE,187800,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Notolabrus fucicola,TRUE,187800,LC,Stable,NA,NA,LC,iucn,WRASSE,187800,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus fucicola,TRUE,187800,LC,Stable,NA,NA,LC,iucn,WRASSE,187800,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus pittensis,TRUE,187800,LC,Stable,NA,NA,LC,iucn,WRASSE,187800,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys fuentesi,TRUE,187591,LC,Unknown,NA,NA,LC,iucn,WRASSE,187591,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus fuentesi,TRUE,187591,LC,Unknown,NA,NA,LC,iucn,WRASSE,187591,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys gayi,TRUE,187671,LC,Unknown,NA,NA,LC,iucn,WRASSE,187671,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus gayi,TRUE,187671,LC,Unknown,NA,NA,LC,iucn,WRASSE,187671,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus gayi,TRUE,187671,LC,Unknown,NA,NA,LC,iucn,WRASSE,187671,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys gracilis,TRUE,187562,LC,Unknown,NA,NA,LC,iucn,WRASSE,187562,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus gracilis,TRUE,187562,LC,Unknown,NA,NA,LC,iucn,WRASSE,187562,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys gymnogenis,TRUE,187633,LC,Unknown,NA,NA,LC,iucn,WRASSE,187633,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys nigromarginatus,TRUE,187633,LC,Unknown,NA,NA,LC,iucn,WRASSE,187633,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus cyprinaceous,TRUE,187633,LC,Unknown,NA,NA,LC,iucn,WRASSE,187633,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus gymnogenis,TRUE,187633,LC,Unknown,NA,NA,LC,iucn,WRASSE,187633,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus nigromarginatus,TRUE,187633,LC,Unknown,NA,NA,LC,iucn,WRASSE,187633,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys inscripta,TRUE,187665,LC,Unknown,NA,NA,LC,iucn,WRASSE,187665,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus inscriptus,TRUE,187665,LC,Unknown,NA,NA,LC,iucn,WRASSE,187665,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Notolabrus inscriptus,TRUE,187665,LC,Unknown,NA,NA,LC,iucn,WRASSE,187665,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tautoga inscripta,TRUE,187665,LC,Unknown,NA,NA,LC,iucn,WRASSE,187665,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys isleanus,TRUE,187510,LC,Unknown,NA,NA,LC,iucn,WRASSE,187510,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys lantzii,TRUE,187510,LC,Unknown,NA,NA,LC,iucn,WRASSE,187510,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus ornatus,TRUE,187510,LC,Unknown,NA,NA,LC,iucn,WRASSE,187510,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Nelabrichthys ornatus,TRUE,187510,LC,Unknown,NA,NA,LC,iucn,WRASSE,187510,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Platyglossus robinsoni,TRUE,187510,LC,Unknown,NA,NA,LC,iucn,WRASSE,187510,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys luculenta,TRUE,154701,LC,Unknown,NA,NA,LC,iucn,WRASSE,154701,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus luculentus,TRUE,154701,LC,Unknown,NA,NA,LC,iucn,WRASSE,154701,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tautoga luculenta,TRUE,154701,LC,Unknown,NA,NA,LC,iucn,WRASSE,154701,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys psittaculus,TRUE,187641,LC,Unknown,NA,NA,LC,iucn,WRASSE,187641,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys rubicunda,TRUE,187641,LC,Unknown,NA,NA,LC,iucn,WRASSE,187641,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus psittaculus,TRUE,187641,LC,Unknown,NA,NA,LC,iucn,WRASSE,187641,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus mortonii,TRUE,187641,LC,Unknown,NA,NA,LC,iucn,WRASSE,187641,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus psittaculus,TRUE,187641,LC,Unknown,NA,NA,LC,iucn,WRASSE,187641,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tautoga psittacula,TRUE,187641,LC,Unknown,NA,NA,LC,iucn,WRASSE,187641,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrichthys semifasciatus,TRUE,187468,LC,Unknown,NA,NA,LC,iucn,WRASSE,187468,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus semifasciatus,TRUE,187468,LC,Unknown,NA,NA,LC,iucn,WRASSE,187468,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labropsis polynesica,TRUE,187743,LC,Unknown,NA,NA,LC,iucn,WRASSE,187743,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus adspersus,TRUE,187448,LC,Unknown,NA,NA,LC,iucn,WRASSE,187448,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tautogolabrus brandaonis,TRUE,187448,LC,Unknown,NA,NA,LC,iucn,WRASSE,187448,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus albovittatus,TRUE,187632,LC,Unknown,NA,NA,LC,iucn,WRASSE,187632,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus koelreuteri,TRUE,187632,LC,Unknown,NA,NA,LC,iucn,WRASSE,187632,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Stethojulis albovittatus,TRUE,187632,LC,Unknown,NA,NA,LC,iucn,WRASSE,187632,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus bimaculatus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus carneus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus coeruleus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus coquus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus larvatus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus lineatus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus luvarus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus ossifagus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus quadrimaculatus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus trimaculatus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus variegatus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus varius,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus vetula,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Sparus formosus,TRUE,187397,LC,Stable,NA,NA,LC,iucn,WRASSE,187397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus eoethinus,TRUE,187442,LC,Stable,NA,NA,LC,iucn,WRASSE,187442,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus eoethinus,TRUE,187442,LC,Stable,NA,NA,LC,iucn,WRASSE,187442,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudolabrus eothinus,TRUE,187442,LC,Stable,NA,NA,LC,iucn,WRASSE,187442,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus fuscus,TRUE,187707,LC,Unknown,NA,NA,LC,iucn,WRASSE,187707,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus trilobatus,TRUE,187707,LC,Unknown,NA,NA,LC,iucn,WRASSE,187707,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Thalassoma fuscum,TRUE,187707,LC,Unknown,NA,NA,LC,iucn,WRASSE,187707,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Thalassoma fuscus,TRUE,187707,LC,Unknown,NA,NA,LC,iucn,WRASSE,187707,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus gvaza,TRUE,64410,VU,Decreasing,NA,NA,VU,iucn,GROUPERS,64410,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Mycteroperca calliura,TRUE,64410,VU,Decreasing,NA,NA,VU,iucn,GROUPERS,64410,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Mycteroperca dimidiata,TRUE,64410,VU,Decreasing,NA,NA,VU,iucn,GROUPERS,64410,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Mycteroperca falcata,TRUE,64410,VU,Decreasing,NA,NA,VU,iucn,GROUPERS,64410,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Mycteroperca roquensis,TRUE,64410,VU,Decreasing,NA,NA,VU,iucn,GROUPERS,64410,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Serranus dimidiatus,TRUE,64410,VU,Decreasing,NA,NA,VU,iucn,GROUPERS,64410,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Serranus falcatus,TRUE,64410,VU,Decreasing,NA,NA,VU,iucn,GROUPERS,64410,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Serranus interstitialis,TRUE,64410,VU,Decreasing,NA,NA,VU,iucn,GROUPERS,64410,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Trisotropis chlorostomus,TRUE,64410,VU,Decreasing,NA,NA,VU,iucn,GROUPERS,64410,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Labrus hebraicus,TRUE,187779,LC,Unknown,NA,NA,LC,iucn,WRASSE,187779,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus lineolatus,TRUE,187541,LC,Stable,NA,NA,LC,iucn,WRASSE,187541,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus livens,TRUE,187541,LC,Stable,NA,NA,LC,iucn,WRASSE,187541,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus nereus,TRUE,187541,LC,Stable,NA,NA,LC,iucn,WRASSE,187541,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus psittacus,TRUE,187541,LC,Stable,NA,NA,LC,iucn,WRASSE,187541,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus saxorum,TRUE,187541,LC,Stable,NA,NA,LC,iucn,WRASSE,187541,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus turdus,TRUE,187541,LC,Stable,NA,NA,LC,iucn,WRASSE,187541,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus macrolepidotus,TRUE,187763,LC,Unknown,NA,NA,LC,iucn,WRASSE,187763,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Novaculichthys macrolepidotus,TRUE,187763,LC,Unknown,NA,NA,LC,iucn,WRASSE,187763,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Labrus maximus,TRUE,11130,VU,Decreasing,NA,NA,VU,iucn,WRASSE,11130,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Labrus ocellatus,TRUE,187492,LC,Stable,NA,NA,LC,iucn,WRASSE,187492,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Labrus onitis,TRUE,187479,VU,Decreasing,NA,NA,VU,iucn,WRASSE,187479,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Labrus prasostictes,TRUE,187654,VU,Decreasing,NA,NA,VU,iucn,WRASSE,187654,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Serranus punctulatus,TRUE,132810,LC,Decreasing,NA,NA,LC,iucn,GROUPERS,132810,NA,1,iucn,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Variola albimarginatus,TRUE,132810,LC,Decreasing,NA,NA,LC,iucn,GROUPERS,132810,NA,1,iucn,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Variola albomarginata,TRUE,132810,LC,Decreasing,NA,NA,LC,iucn,GROUPERS,132810,NA,1,iucn,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Lagenorhynchus ognevi,TRUE,11145,LC,Unknown,NA,NA,LC,iucn,MARINE_MAMMALS_update,11145,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetraodon inermis,TRUE,193717,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,193717,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetraodon janthinus,TRUE,190464,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190464,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetraodon lagocephalus,TRUE,190464,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190464,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetrodon pennantii,TRUE,190464,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190464,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetrodon stellatus,TRUE,190464,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190464,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pleuranacanthus sceleratus,TRUE,166947,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,166947,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetraodon bicolor,TRUE,166947,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,166947,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetraodon blochii,TRUE,166947,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,166947,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetraodon sceleratus,TRUE,166947,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,166947,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sparus rhomboides,TRUE,170250,LC,Stable,NA,NA,LC,iucn,SEABREAMS_PORGIES,170250,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Laguncularia racemosa,TRUE,178798,LC,Decreasing,NA,NA,LC,iucn,MANGROVES,178798,NA,1,iucn,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Larus brunnicephalus,TRUE,22694384,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Larus cirrocephalus,TRUE,22694387,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Larus fuliginosus,TRUE,22694452,VU,Increasing,NA,NA,VU,iucn,BIRDS,NA,NA,NA,iucn-bli,0.4,0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Larus ichthyaetus,TRUE,22694379,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Larus michahellis,TRUE,62030970,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0
NA,NA,NA,Leucophaeus pipixcan,TRUE,22694462,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,G4G5,SUN,0.1,NA,0
NA,NA,NA,Larus sabini,TRUE,22694479,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Saundersilarus saundersi,TRUE,22694436,VU,Decreasing,NA,NA,VU,iucn,BIRDS,NA,NA,NA,iucn-bli,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Larus smithsonianus,TRUE,62030590,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Larus thayeri,TRUE,22728995,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,G5,S5M,0,0,0
